customer_id,age,country,acquisition_channel,cac,initial_plan,tenure_months,avg_logins_3m,avg_sessions_3m,avg_session_duration_3m,avg_features_used_3m,engagement_score_latest,payment_failures,payment_success_rate,total_support_tickets,churned,ltv
C007360,29,Australia,Affiliate,39.65,Basic,2,11.5,13.0,21.955,7.0,0.489,0,1.0,0,1,19.98
C007361,32,Germany,Email,31.12,Premium,29,24.333333333333332,27.666666666666668,15.790000000000001,4.666666666666667,0.712,0,1.0,1,0,1159.71
C007362,60,Australia,Paid Search,74.15,Standard,3,7.666666666666667,11.333333333333334,10.04,3.0,0.379,0,1.0,0,1,59.97
C007363,65,Canada,Affiliate,28.03,Standard,4,18.0,24.666666666666668,19.043333333333333,6.666666666666667,0.566,0,1.0,1,1,79.96
C007364,44,Germany,Affiliate,37.93,Standard,3,6.0,7.666666666666667,6.1933333333333325,2.0,0.224,0,1.0,1,1,59.97
C007365,64,UK,Email,45.25,Basic,24,29.333333333333332,26.0,15.770000000000001,6.0,0.853,3,0.875,1,0,209.79
C007366,21,Germany,Social Media,50.14,Basic,1,4.0,8.0,4.18,1.0,0.291,0,1.0,0,1,9.99
C007367,39,UK,Paid Search,99.07,Standard,19,14.0,12.0,11.106666666666667,3.6666666666666665,0.335,1,0.9473684210526315,2,0,359.82
C007368,22,France,Email,31.68,Standard,1,7.0,15.0,4.94,2.0,0.259,0,1.0,0,0,19.99
C007369,50,UK,Paid Search,105.95,Standard,4,22.0,30.333333333333332,16.846666666666668,3.0,0.781,0,1.0,0,1,79.96
C007370,63,US,Email,55.98,Premium,2,16.0,30.5,24.85,6.5,0.871,1,0.5,0,1,39.99
C007371,49,Germany,Organic,15.53,Basic,4,13.0,20.666666666666668,14.89,3.3333333333333335,0.461,0,1.0,1,1,39.96
C007372,23,Germany,Email,23.57,Basic,2,10.0,23.0,14.36,4.5,0.437,0,1.0,0,1,19.98
C007373,50,UK,Referral,36.56,Basic,3,5.666666666666667,13.0,6.87,1.6666666666666667,0.287,0,1.0,0,1,29.97
C007374,24,France,Affiliate,57.87,Standard,1,10.0,6.0,9.75,2.0,0.301,1,0.0,0,1,0.0
C007375,54,Australia,Social Media,62.83,Standard,11,25.0,20.0,19.459999999999997,5.666666666666667,0.663,1,0.9090909090909091,2,1,199.9
C007376,34,France,Paid Search,89.39,Standard,6,11.333333333333334,16.333333333333332,6.546666666666667,3.6666666666666665,0.399,0,1.0,0,1,119.94
C007377,34,Australia,Paid Search,96.96,Standard,28,19.0,29.333333333333332,16.186666666666664,4.0,0.679,0,1.0,2,0,559.72
C007378,44,Germany,Referral,39.21,Standard,1,11.0,11.0,6.26,3.0,0.294,0,1.0,0,0,19.99
C007379,52,Germany,Affiliate,55.26,Premium,10,13.333333333333334,12.666666666666666,14.096666666666666,4.333333333333333,0.403,1,0.9,1,0,359.91
C007380,20,Australia,Affiliate,33.6,Standard,34,20.333333333333332,30.0,20.76,3.0,0.782,1,0.9705882352941176,2,0,659.67
C007381,64,Germany,Organic,23.95,Standard,1,9.0,19.0,13.71,1.0,0.344,0,1.0,0,1,19.99
C007382,54,Australia,Email,27.5,Premium,29,17.666666666666668,17.0,28.42,5.666666666666667,0.596,1,0.9655172413793104,5,0,1119.72
C007383,55,UK,Affiliate,51.37,Basic,2,7.0,5.5,5.575,2.0,0.189,0,1.0,1,0,19.98
C007384,36,US,Organic,28.47,Standard,1,16.0,21.0,7.56,5.0,0.621,0,1.0,0,1,19.99
C007385,24,France,Affiliate,38.39,Basic,7,17.666666666666668,29.0,15.85,5.0,0.619,0,1.0,0,0,69.93
C007386,51,Germany,Affiliate,29.19,Basic,35,33.0,44.666666666666664,25.909999999999997,9.333333333333334,1.0,0,1.0,2,0,499.65
C007387,18,Australia,Organic,29.9,Basic,12,14.666666666666666,18.666666666666668,11.36,5.666666666666667,0.596,0,1.0,2,1,119.88
C007388,58,Australia,Organic,28.05,Premium,10,14.666666666666666,16.0,18.683333333333334,4.0,0.531,0,1.0,0,0,399.9
C007389,22,UK,Email,57.59,Basic,13,18.666666666666668,26.666666666666668,11.063333333333333,6.333333333333333,0.554,0,1.0,0,0,129.87
C007390,48,Germany,Email,44.71,Basic,12,18.0,24.666666666666668,9.746666666666664,3.3333333333333335,0.597,0,1.0,1,1,119.88
C007391,59,Germany,Referral,26.56,Basic,9,18.333333333333332,21.0,12.456666666666669,4.0,0.494,0,1.0,1,1,89.91
C007392,42,Canada,Social Media,68.72,Standard,2,1.5,4.0,3.445,0.5,0.111,0,1.0,0,0,39.98
C007393,55,Australia,Referral,20.04,Standard,1,8.0,15.0,7.82,3.0,0.26,0,1.0,0,1,19.99
C007394,49,Canada,Social Media,50.28,Premium,9,19.666666666666668,29.333333333333332,15.670000000000002,5.0,0.691,0,1.0,0,1,359.91
C007395,38,Canada,Email,36.32,Basic,1,6.0,9.0,3.33,1.0,0.185,0,1.0,1,1,9.99
C007396,43,Canada,Referral,28.05,Basic,3,10.666666666666666,16.0,7.483333333333334,1.6666666666666667,0.313,0,1.0,1,1,29.97
C007397,39,Canada,Organic,21.81,Standard,1,15.0,18.0,15.07,2.0,0.406,0,1.0,0,1,19.99
C007398,33,Australia,Email,46.15,Basic,17,20.333333333333332,33.333333333333336,14.233333333333334,6.333333333333333,0.737,0,1.0,1,0,169.83
C007399,50,Germany,Organic,25.1,Standard,13,12.333333333333334,20.666666666666668,15.356666666666664,5.666666666666667,0.614,1,0.9230769230769231,2,1,239.88
C007400,31,US,Organic,11.16,Basic,1,9.0,6.0,12.71,1.0,0.288,0,1.0,0,1,9.99
C007401,44,UK,Email,52.03,Basic,1,4.0,10.0,5.64,1.0,0.202,0,1.0,1,1,9.99
C007402,21,Australia,Social Media,79.22,Standard,6,14.0,14.0,11.676666666666668,2.3333333333333335,0.343,0,1.0,0,0,119.94
C007403,18,US,Email,33.11,Basic,1,18.0,38.0,20.95,2.0,0.72,0,1.0,0,1,9.99
C007404,47,Australia,Referral,24.89,Basic,4,6.666666666666667,12.0,6.663333333333333,1.6666666666666667,0.289,0,1.0,0,0,39.96
C007405,60,US,Organic,10.51,Premium,1,18.0,25.0,17.93,1.0,0.432,0,1.0,0,1,39.99
C007406,38,Canada,Referral,28.39,Standard,1,5.0,12.0,4.73,0.0,0.308,0,1.0,0,1,19.99
C007407,58,Canada,Referral,56.71,Standard,32,18.666666666666668,14.666666666666666,16.713333333333335,5.0,0.588,0,1.0,3,0,639.68
C007408,54,UK,Social Media,42.2,Basic,16,25.666666666666668,22.666666666666668,27.290000000000003,5.666666666666667,0.847,0,1.0,1,1,159.84
C007409,35,US,Affiliate,58.78,Standard,3,5.666666666666667,8.333333333333334,4.93,1.0,0.19,0,1.0,1,1,59.97
C007410,54,Germany,Organic,21.49,Basic,3,12.0,13.0,10.770000000000001,2.6666666666666665,0.395,0,1.0,0,0,29.97
C007411,30,US,Organic,20.47,Basic,2,7.0,15.0,10.82,3.0,0.322,0,1.0,0,1,19.98
C007412,58,Canada,Social Media,36.29,Standard,14,22.666666666666668,31.0,22.23,4.666666666666667,0.762,0,1.0,1,1,279.86
C007413,24,US,Affiliate,27.01,Standard,10,12.666666666666666,20.333333333333332,10.68,3.6666666666666665,0.435,0,1.0,0,1,199.9
C007414,56,Canada,Affiliate,21.67,Standard,5,12.0,13.333333333333334,10.01,4.0,0.34,0,1.0,0,1,99.95
C007415,36,US,Email,31.75,Standard,3,13.333333333333334,15.0,8.796666666666667,5.333333333333333,0.438,0,1.0,0,1,59.97
C007416,65,France,Social Media,58.24,Standard,12,24.0,23.0,20.926666666666666,6.0,0.632,0,1.0,1,1,239.88
C007417,26,UK,Affiliate,47.33,Standard,30,26.0,41.0,21.073333333333334,11.666666666666666,0.957,0,1.0,2,0,599.7
C007418,47,Germany,Email,48.39,Standard,3,19.666666666666668,24.666666666666668,17.12333333333333,7.0,0.602,0,1.0,1,1,59.97
C007419,28,Australia,Organic,29.87,Basic,29,24.666666666666668,30.0,18.513333333333332,6.333333333333333,0.74,1,0.9655172413793104,7,0,399.72
C007420,22,UK,Email,57.52,Premium,16,18.333333333333332,29.333333333333332,15.11,4.333333333333333,0.604,2,0.875,0,1,559.86
C007421,48,France,Organic,22.95,Standard,1,11.0,17.0,5.18,6.0,0.477,0,1.0,0,1,19.99
C007422,62,Australia,Email,38.45,Basic,17,12.333333333333334,23.666666666666668,16.866666666666667,3.3333333333333335,0.521,1,0.9411764705882353,0,1,169.84
C007423,44,UK,Organic,20.56,Standard,6,10.0,17.0,8.86,2.3333333333333335,0.452,0,1.0,0,1,119.94
C007424,58,France,Affiliate,50.25,Standard,1,4.0,12.0,4.71,2.0,0.201,0,1.0,0,1,19.99
C007425,42,UK,Referral,48.23,Basic,10,26.333333333333332,29.333333333333332,19.776666666666667,4.333333333333333,0.54,0,1.0,1,1,129.9
C007426,40,Canada,Paid Search,111.42,Basic,1,10.0,16.0,4.47,3.0,0.422,0,1.0,1,1,9.99
C007427,32,US,Organic,21.02,Basic,1,6.0,11.0,9.07,3.0,0.317,0,1.0,0,1,9.99
C007428,46,Germany,Referral,40.37,Basic,1,11.0,15.0,12.74,3.0,0.327,0,1.0,0,1,9.99
C007429,63,Australia,Referral,39.73,Standard,26,18.0,30.666666666666668,16.766666666666666,9.0,0.881,0,1.0,2,0,519.74
C007430,32,US,Email,44.27,Standard,1,4.0,13.0,9.17,0.0,0.294,1,0.0,0,0,0.0
C007431,38,Germany,Email,58.8,Premium,17,15.666666666666666,24.333333333333332,16.866666666666667,6.0,0.456,0,1.0,1,0,679.83
C007432,29,UK,Organic,17.15,Standard,2,23.5,25.5,24.59,6.5,0.671,0,1.0,0,1,39.98
C007433,46,Germany,Organic,14.18,Basic,7,16.666666666666668,25.666666666666668,6.703333333333333,4.0,0.54,0,1.0,1,0,69.93
C007434,28,Canada,Referral,24.43,Premium,10,22.0,35.0,19.796666666666667,3.6666666666666665,0.967,1,0.9,1,1,359.91
C007435,38,Canada,Referral,46.5,Basic,1,31.0,30.0,39.24,9.0,0.919,1,0.0,0,1,0.0
C007436,54,Germany,Organic,13.79,Basic,1,12.0,13.0,13.47,5.0,0.346,0,1.0,0,1,9.99
C007437,65,Canada,Social Media,64.9,Basic,12,12.666666666666666,14.666666666666666,13.146666666666667,4.0,0.335,0,1.0,0,1,129.88
C007438,40,Germany,Paid Search,81.68,Standard,9,18.666666666666668,29.666666666666668,25.29666666666667,4.0,0.708,0,1.0,2,1,179.91
C007439,51,France,Social Media,63.9,Premium,3,14.333333333333334,16.666666666666668,8.486666666666666,2.0,0.428,0,1.0,0,1,119.97
C007440,56,France,Social Media,36.97,Basic,32,27.666666666666668,31.333333333333332,19.896666666666665,12.666666666666666,1.0,0,1.0,5,0,349.68
C007441,24,US,Affiliate,24.5,Standard,3,10.333333333333334,9.333333333333334,4.52,2.6666666666666665,0.303,0,1.0,0,1,59.97
C007442,33,UK,Social Media,66.79,Basic,12,20.333333333333332,21.0,20.963333333333335,5.333333333333333,0.825,0,1.0,0,0,179.88
C007443,36,Australia,Social Media,33.73,Basic,35,34.0,43.333333333333336,35.03666666666667,7.333333333333333,1.0,0,1.0,1,0,349.65
C007444,21,Australia,Referral,59.73,Standard,28,30.666666666666668,40.0,24.77,8.333333333333334,0.895,0,1.0,2,1,559.72
C007445,30,France,Email,20.37,Standard,36,27.333333333333332,26.0,16.696666666666665,6.333333333333333,0.786,2,0.9444444444444444,4,1,679.66
C007446,45,Canada,Organic,27.19,Basic,5,13.666666666666666,9.666666666666666,9.986666666666666,4.0,0.38,0,1.0,0,1,49.95
C007447,45,US,Paid Search,103.16,Basic,14,17.666666666666668,27.333333333333332,15.49,3.6666666666666665,0.569,0,1.0,3,1,159.86
C007448,40,Germany,Affiliate,31.97,Standard,10,24.333333333333332,30.0,25.566666666666666,11.0,0.854,0,1.0,2,1,199.9
C007449,52,France,Affiliate,29.64,Basic,5,13.333333333333334,28.0,14.449999999999998,5.666666666666667,0.621,0,1.0,0,1,49.95
C007450,41,UK,Paid Search,71.05,Premium,7,9.0,23.333333333333332,12.276666666666666,4.0,0.576,0,1.0,1,1,219.93
C007451,38,Canada,Social Media,52.6,Basic,2,3.5,5.5,4.89,1.0,0.167,0,1.0,0,0,19.98
C007452,43,UK,Email,57.54,Standard,1,5.0,12.0,6.2,2.0,0.249,0,1.0,0,1,19.99
C007453,28,Canada,Email,20.3,Standard,1,11.0,17.0,14.86,4.0,0.522,0,1.0,0,1,19.99
C007454,23,Germany,Affiliate,54.95,Basic,1,13.0,9.0,14.12,1.0,0.37,1,0.0,0,1,0.0
C007455,28,Australia,Affiliate,41.01,Standard,8,11.333333333333334,22.666666666666668,10.343333333333334,3.6666666666666665,0.512,0,1.0,0,1,159.92
C007456,65,Canada,Affiliate,35.11,Premium,6,6.666666666666667,7.666666666666667,6.12,1.6666666666666667,0.19,0,1.0,1,0,239.94
C007457,31,Australia,Referral,48.93,Basic,4,6.0,4.0,3.7066666666666666,1.0,0.164,0,1.0,0,0,39.96
C007458,59,Canada,Organic,14.18,Standard,2,3.0,5.0,3.585,0.5,0.134,0,1.0,0,1,39.98
C007459,62,UK,Email,50.3,Standard,1,6.0,4.0,1.84,1.0,0.152,0,1.0,0,1,19.99
C007460,30,US,Email,23.84,Premium,26,30.333333333333332,38.666666666666664,20.866666666666667,6.666666666666667,0.834,1,0.9615384615384616,1,0,999.75
C007461,35,US,Paid Search,62.52,Standard,4,9.666666666666666,15.0,9.213333333333333,3.3333333333333335,0.37,0,1.0,0,1,79.96
C007462,62,US,Affiliate,28.92,Standard,12,10.333333333333334,16.0,15.993333333333332,3.6666666666666665,0.383,1,0.9166666666666666,1,1,219.89
C007463,34,Australia,Paid Search,74.4,Standard,1,7.0,13.0,14.12,4.0,0.437,0,1.0,0,1,19.99
C007464,35,US,Email,34.42,Basic,1,21.0,17.0,21.71,6.0,0.625,0,1.0,0,1,9.99
C007465,51,UK,Email,26.57,Standard,4,11.0,20.333333333333332,18.256666666666664,5.0,0.482,0,1.0,1,1,79.96
C007466,32,Canada,Social Media,68.29,Basic,24,21.0,34.666666666666664,22.63,5.0,0.75,1,0.9583333333333334,0,0,359.77
C007467,28,France,Paid Search,51.96,Premium,1,12.0,8.0,15.33,2.0,0.422,0,1.0,1,0,39.99
C007468,37,France,Referral,38.99,Basic,3,14.0,19.0,6.55,3.0,0.358,0,1.0,0,1,29.97
C007469,52,Germany,Social Media,79.19,Standard,2,6.0,7.0,6.039999999999999,0.5,0.206,0,1.0,0,0,39.98
C007470,50,France,Referral,24.01,Standard,25,23.0,34.0,18.08666666666667,7.0,1.0,0,1.0,1,0,499.75
C007471,65,Canada,Affiliate,25.57,Basic,2,16.5,17.0,8.225,3.0,0.457,0,1.0,0,1,19.98
C007472,44,France,Email,36.71,Premium,12,16.666666666666668,17.0,13.896666666666667,5.333333333333333,0.569,0,1.0,0,0,479.88
C007473,37,Germany,Referral,31.69,Standard,1,7.0,12.0,4.76,2.0,0.257,0,1.0,0,1,19.99
C007474,52,UK,Organic,23.7,Standard,1,4.0,2.0,2.89,1.0,0.094,0,1.0,0,1,19.99
C007475,52,Germany,Organic,21.53,Premium,10,13.0,26.333333333333332,11.036666666666667,4.0,0.517,1,0.9,0,1,359.91
C007476,36,Germany,Email,43.92,Standard,4,25.0,32.0,23.733333333333334,5.333333333333333,0.885,0,1.0,0,1,79.96
C007477,43,UK,Affiliate,28.54,Basic,33,28.0,34.0,14.843333333333334,8.333333333333334,0.841,1,0.9696969696969697,1,0,319.68
C007478,20,US,Organic,27.04,Basic,9,10.666666666666666,21.0,18.8,5.0,0.57,0,1.0,2,1,89.91
C007479,27,France,Paid Search,102.1,Premium,5,8.0,11.666666666666666,4.94,1.3333333333333333,0.234,0,1.0,1,0,199.95
C007480,43,Canada,Paid Search,116.13,Standard,4,3.6666666666666665,4.666666666666667,1.9533333333333331,0.6666666666666666,0.171,0,1.0,2,1,79.96
C007481,60,Germany,Organic,20.31,Standard,26,21.0,21.0,25.293333333333333,4.0,0.739,0,1.0,1,0,519.74
C007482,33,Canada,Email,23.23,Basic,25,26.333333333333332,29.333333333333332,22.516666666666666,6.0,0.838,0,1.0,3,0,249.75
C007483,20,UK,Affiliate,28.9,Premium,33,28.0,34.0,25.276666666666667,7.0,0.761,1,0.9696969696969697,4,0,679.68
C007484,42,Germany,Organic,24.27,Standard,7,14.666666666666666,25.333333333333332,20.41,4.666666666666667,0.596,1,0.8571428571428571,0,1,119.94
C007485,27,France,Referral,37.26,Premium,5,14.333333333333334,25.666666666666668,16.24,7.0,0.67,0,1.0,0,1,199.95
C007486,36,US,Social Media,71.85,Basic,4,27.333333333333332,42.333333333333336,15.709999999999999,7.0,0.844,0,1.0,1,1,49.96
C007487,42,UK,Affiliate,33.25,Standard,1,4.0,12.0,4.03,3.0,0.252,0,1.0,0,1,19.99
C007488,24,Australia,Email,34.08,Standard,6,27.666666666666668,37.0,27.50333333333333,7.0,0.889,2,0.6666666666666666,1,1,79.96
C007489,20,Germany,Email,32.49,Basic,4,5.333333333333333,8.333333333333334,4.263333333333334,2.0,0.218,2,0.5,0,1,39.98
C007490,21,UK,Affiliate,21.75,Standard,19,23.333333333333332,32.666666666666664,19.156666666666666,5.666666666666667,0.746,0,1.0,3,1,379.81
C007491,58,US,Organic,15.92,Standard,7,11.0,13.0,8.546666666666667,3.6666666666666665,0.382,1,0.8571428571428571,0,1,119.94
C007492,50,Australia,Social Media,60.62,Basic,12,14.666666666666666,20.666666666666668,9.956666666666667,5.333333333333333,0.534,1,0.9166666666666666,1,0,109.89
C007493,26,Canada,Organic,28.18,Standard,3,12.666666666666666,22.333333333333332,14.553333333333333,5.0,0.585,0,1.0,1,1,59.97
C007494,58,Germany,Organic,29.29,Basic,3,26.0,32.666666666666664,24.78333333333333,6.333333333333333,0.875,1,0.6666666666666666,0,1,19.98
C007495,32,UK,Email,31.52,Premium,2,12.5,16.5,9.345,2.5,0.381,0,1.0,0,1,79.98
C007496,61,Canada,Referral,33.97,Premium,1,15.0,17.0,8.17,3.0,0.42,0,1.0,0,1,39.99
C007497,40,Canada,Paid Search,104.19,Standard,15,13.666666666666666,18.666666666666668,13.533333333333331,4.0,0.417,0,1.0,1,1,299.85
C007498,59,US,Organic,19.22,Standard,2,2.0,3.5,2.435,0.0,0.113,0,1.0,0,1,39.98
C007499,28,UK,Paid Search,93.16,Basic,1,18.0,35.0,12.39,3.0,0.65,0,1.0,0,1,9.99
C007500,65,US,Affiliate,21.02,Basic,2,7.0,6.0,8.925,1.0,0.24,0,1.0,0,1,29.98
C007501,39,UK,Referral,37.78,Basic,5,8.333333333333334,17.666666666666668,13.703333333333333,2.0,0.399,0,1.0,1,1,49.95
C007502,23,Canada,Affiliate,27.97,Basic,36,23.0,22.333333333333332,23.05333333333333,6.0,0.616,0,1.0,7,0,669.64
C007503,65,US,Email,50.41,Basic,2,20.5,17.5,12.035,9.0,0.831,0,1.0,0,1,19.98
C007504,62,UK,Email,56.76,Premium,1,8.0,5.0,7.08,2.0,0.258,0,1.0,1,1,39.99
C007505,29,France,Email,27.11,Basic,4,14.0,20.333333333333332,12.503333333333332,5.0,0.378,1,0.75,0,1,39.97
C007506,29,US,Email,22.89,Standard,1,7.0,9.0,10.06,5.0,0.411,0,1.0,0,1,19.99
C007507,26,US,Email,54.38,Standard,31,24.666666666666668,28.333333333333332,21.436666666666667,6.333333333333333,0.792,1,0.967741935483871,4,0,599.7
C007508,28,Germany,Referral,41.9,Basic,14,17.666666666666668,19.666666666666668,19.243333333333336,2.6666666666666665,0.439,0,1.0,2,1,139.86
C007509,38,US,Referral,26.65,Premium,2,13.0,21.0,18.985,3.0,0.46,1,0.5,0,1,39.99
C007510,35,Australia,Affiliate,29.12,Standard,1,11.0,13.0,6.53,3.0,0.332,0,1.0,0,1,19.99
C007511,33,US,Organic,14.63,Standard,2,18.0,35.0,30.064999999999998,4.0,0.784,0,1.0,0,1,39.98
C007512,65,UK,Affiliate,50.02,Basic,2,3.5,5.0,2.46,0.0,0.135,0,1.0,0,1,19.98
C007513,33,France,Social Media,60.02,Standard,5,19.666666666666668,20.0,21.366666666666664,6.333333333333333,0.721,0,1.0,0,1,99.95
C007514,61,UK,Email,58.41,Basic,20,19.666666666666668,15.0,15.339999999999998,4.666666666666667,0.522,0,1.0,3,0,199.8
C007515,56,France,Affiliate,35.72,Basic,13,16.666666666666668,24.333333333333332,15.32,4.666666666666667,0.477,0,1.0,2,1,249.87
C007516,40,Australia,Social Media,37.72,Standard,6,18.333333333333332,38.333333333333336,25.62666666666667,5.333333333333333,0.762,0,1.0,0,1,119.94
C007517,51,Germany,Organic,13.82,Premium,1,6.0,8.0,7.48,0.0,0.275,0,1.0,0,1,39.99
C007518,44,Australia,Social Media,71.06,Basic,7,18.333333333333332,25.0,9.44,3.3333333333333335,0.594,0,1.0,1,1,69.93
C007519,38,US,Paid Search,91.35,Basic,1,6.0,10.0,10.32,2.0,0.405,0,1.0,0,1,9.99
C007520,60,France,Organic,25.08,Basic,22,15.333333333333334,24.333333333333332,21.2,5.666666666666667,0.617,0,1.0,1,1,369.78
C007521,38,US,Affiliate,24.23,Standard,1,20.0,17.0,9.98,7.0,0.526,0,1.0,0,1,19.99
C007522,28,US,Paid Search,113.79,Basic,1,14.0,15.0,9.27,1.0,0.366,0,1.0,0,1,9.99
C007523,34,Germany,Email,22.08,Basic,25,24.666666666666668,32.0,23.633333333333336,10.0,0.821,0,1.0,1,0,249.75
C007524,22,Germany,Affiliate,29.26,Basic,1,23.0,28.0,14.5,7.0,0.527,0,1.0,0,1,9.99
C007525,18,US,Referral,57.59,Premium,1,5.0,2.0,2.88,0.0,0.127,0,1.0,0,1,39.99
C007526,61,France,Affiliate,30.25,Basic,29,33.0,33.666666666666664,18.72,5.0,0.783,0,1.0,2,0,519.71
C007527,49,UK,Email,35.85,Standard,25,29.0,34.333333333333336,24.189999999999998,8.333333333333334,0.954,0,1.0,1,0,499.75
C007528,43,Germany,Social Media,69.04,Standard,1,20.0,25.0,23.0,1.0,0.565,0,1.0,0,1,19.99
C007529,64,US,Referral,25.4,Basic,21,12.666666666666666,21.333333333333332,14.146666666666667,4.0,0.471,1,0.9523809523809523,1,1,199.8
C007530,53,US,Referral,30.53,Basic,31,18.333333333333332,32.666666666666664,17.756666666666668,7.333333333333333,0.809,0,1.0,1,0,319.69
C007531,31,France,Organic,13.86,Standard,23,15.0,17.0,14.833333333333334,3.0,0.434,0,1.0,1,0,459.77
C007532,52,Australia,Paid Search,74.89,Premium,4,14.0,12.666666666666666,12.56,2.6666666666666665,0.467,0,1.0,1,1,159.96
C007533,55,UK,Affiliate,31.28,Basic,8,23.0,31.666666666666668,31.77333333333333,10.666666666666666,0.915,0,1.0,2,1,79.92
C007534,56,Australia,Organic,18.04,Basic,21,30.666666666666668,20.333333333333332,25.22666666666667,9.666666666666666,0.734,1,0.9523809523809523,3,1,339.8
C007535,62,Germany,Referral,58.97,Basic,1,9.0,12.0,6.93,1.0,0.298,1,0.0,0,1,0.0
C007536,21,UK,Email,31.59,Standard,4,9.333333333333334,6.333333333333333,5.68,2.0,0.297,0,1.0,0,1,79.96
C007537,48,France,Affiliate,23.95,Basic,30,27.333333333333332,32.666666666666664,14.969999999999999,4.666666666666667,0.76,1,0.9666666666666667,2,1,529.71
C007538,59,France,Referral,32.6,Basic,4,6.0,5.666666666666667,4.263333333333334,1.0,0.19,0,1.0,0,1,39.96
C007539,35,UK,Paid Search,73.68,Basic,1,4.0,4.0,4.3,0.0,0.144,0,1.0,0,1,9.99
C007540,18,UK,Email,29.2,Standard,12,13.0,29.666666666666668,16.04,6.0,0.656,0,1.0,1,0,239.88
C007541,65,Australia,Social Media,42.02,Basic,3,5.666666666666667,9.666666666666666,5.793333333333334,1.0,0.242,0,1.0,0,1,29.97
C007542,40,UK,Organic,20.44,Standard,2,12.5,25.0,9.285,5.5,0.455,0,1.0,1,1,39.98
C007543,33,Canada,Email,52.23,Standard,24,24.333333333333332,32.666666666666664,29.50666666666667,6.666666666666667,0.904,0,1.0,3,0,479.76
C007544,56,Germany,Organic,11.68,Standard,1,11.0,13.0,10.34,2.0,0.316,0,1.0,0,1,19.99
C007545,49,UK,Referral,59.13,Basic,1,11.0,18.0,5.48,1.0,0.335,0,1.0,0,1,9.99
C007546,35,France,Affiliate,37.98,Basic,28,16.333333333333332,29.666666666666668,11.409999999999998,6.333333333333333,0.657,1,0.9642857142857143,4,0,269.73
C007547,52,US,Organic,21.52,Basic,17,15.666666666666666,15.333333333333334,13.683333333333332,5.0,0.558,1,0.9411764705882353,1,0,159.84
C007548,39,France,Social Media,48.23,Standard,2,16.5,23.5,15.51,2.5,0.498,0,1.0,2,1,39.98
C007549,20,Australia,Referral,29.32,Basic,8,6.666666666666667,15.0,5.853333333333334,2.0,0.286,0,1.0,1,1,79.92
C007550,31,Germany,Affiliate,30.03,Basic,27,27.666666666666668,32.0,20.966666666666665,5.333333333333333,0.792,0,1.0,1,0,269.73
C007551,51,Australia,Affiliate,43.22,Premium,1,2.0,2.0,2.52,1.0,0.107,0,1.0,0,1,39.99
C007552,49,Canada,Social Media,70.52,Standard,1,8.0,9.0,4.43,0.0,0.238,0,1.0,0,1,19.99
C007553,20,Germany,Email,45.57,Premium,5,14.666666666666666,22.666666666666668,7.1066666666666665,4.0,0.348,0,1.0,0,1,199.95
C007554,50,Germany,Organic,27.96,Standard,18,25.666666666666668,36.666666666666664,27.25666666666667,7.666666666666667,0.834,1,0.9444444444444444,2,1,339.83
C007555,45,France,Referral,52.08,Standard,1,7.0,17.0,13.78,5.0,0.352,0,1.0,0,1,19.99
C007556,29,UK,Organic,17.74,Standard,4,20.0,29.0,27.5,7.0,0.566,0,1.0,1,1,79.96
C007557,20,Canada,Paid Search,71.57,Basic,9,17.666666666666668,25.333333333333332,11.24,3.3333333333333335,0.469,0,1.0,0,0,89.91
C007558,63,Germany,Social Media,51.98,Standard,1,10.0,7.0,7.15,0.0,0.252,0,1.0,0,1,19.99
C007559,48,Australia,Organic,28.82,Basic,3,12.333333333333334,13.666666666666666,9.463333333333335,3.3333333333333335,0.372,0,1.0,0,1,29.97
C007560,27,France,Email,53.28,Standard,2,5.5,7.5,6.765,1.5,0.231,0,1.0,0,1,39.98
C007561,57,Australia,Paid Search,109.46,Standard,26,23.666666666666668,35.0,16.666666666666668,8.666666666666666,0.788,0,1.0,5,0,519.74
C007562,34,France,Email,34.68,Standard,1,13.0,20.0,4.78,5.0,0.373,0,1.0,0,1,19.99
C007563,19,Australia,Email,22.56,Premium,2,10.0,14.0,8.59,4.0,0.392,0,1.0,0,1,79.98
C007564,61,France,Social Media,35.0,Standard,10,14.0,15.666666666666666,15.913333333333332,3.3333333333333335,0.457,1,0.9,1,0,179.91
C007565,21,Australia,Social Media,39.67,Standard,9,15.666666666666666,15.0,18.06,2.3333333333333335,0.478,0,1.0,1,1,179.91
C007566,25,France,Paid Search,81.9,Basic,2,14.5,20.5,9.445,7.0,0.475,0,1.0,0,1,19.98
C007567,19,Germany,Social Media,58.27,Premium,29,24.666666666666668,37.666666666666664,24.953333333333333,8.0,0.901,0,1.0,4,1,959.71
C007568,34,France,Referral,50.06,Standard,6,17.0,32.333333333333336,9.590000000000002,2.6666666666666665,0.588,1,0.8333333333333334,0,1,99.95
C007569,21,Australia,Social Media,67.49,Basic,1,7.0,7.0,6.36,1.0,0.288,0,1.0,0,1,9.99
C007570,20,UK,Organic,25.69,Basic,9,20.333333333333332,23.0,16.35,5.666666666666667,0.835,1,0.8888888888888888,0,1,139.92
C007571,20,Germany,Organic,11.02,Basic,4,8.333333333333334,12.333333333333334,6.406666666666666,1.3333333333333333,0.33,0,1.0,0,1,39.96
