event_id,customer_id,event_date,event_type,plan,amount,payment_success,month_number
72829,C008055,2023-04-22,payment,Basic,9.99,True,9
72830,C008055,2023-04-22,churn,Basic,0.0,False,9
72831,C008056,2022-03-04,payment,Basic,9.99,True,1
72832,C008056,2022-04-03,payment,Basic,9.99,True,2
72833,C008056,2022-05-03,payment,Basic,9.99,True,3
72834,C008056,2022-05-03,churn,Basic,0.0,False,3
72835,C008057,2023-01-11,payment,Basic,9.99,True,1
72836,C008057,2023-02-10,payment,Basic,9.99,True,2
72837,C008057,2023-03-12,payment,Basic,9.99,True,3
72838,C008057,2023-03-12,churn,Basic,0.0,False,3
72839,C008058,2022-01-16,payment,Premium,39.99,True,1
72840,C008058,2022-01-16,churn,Premium,0.0,False,1
72841,C008059,2023-06-04,payment,Basic,9.99,True,1
72842,C008059,2023-07-04,payment,Basic,9.99,True,2
72843,C008059,2023-08-03,payment,Basic,9.99,True,3
72844,C008059,2023-09-02,payment,Basic,9.99,True,4
72845,C008059,2023-10-02,payment,Basic,9.99,False,5
72846,C008059,2023-10-02,churn,Basic,0.0,False,5
72847,C008060,2022-04-14,payment,Standard,19.99,True,1
72848,C008060,2022-04-14,churn,Standard,0.0,False,1
72849,C008061,2022-07-03,payment,Basic,9.99,True,1
72850,C008061,2022-08-02,payment,Basic,9.99,True,2
72851,C008061,2022-09-01,payment,Basic,9.99,True,3
72852,C008061,2022-09-01,churn,Basic,0.0,False,3
72853,C008062,2022-05-20,payment,Basic,9.99,True,1
72854,C008062,2022-06-19,payment,Basic,9.99,True,2
72855,C008062,2022-07-19,payment,Basic,9.99,True,3
72856,C008062,2022-07-19,churn,Basic,0.0,False,3
72857,C008063,2023-07-21,payment,Standard,19.99,True,1
72858,C008063,2023-07-21,churn,Standard,0.0,False,1
72859,C008064,2022-08-13,payment,Basic,9.99,True,1
72860,C008064,2022-09-12,payment,Basic,9.99,True,2
72861,C008065,2022-11-25,payment,Basic,9.99,True,1
72862,C008065,2022-11-25,churn,Basic,0.0,False,1
72863,C008066,2023-02-25,payment,Basic,9.99,True,1
72864,C008066,2023-03-27,payment,Basic,9.99,True,2
72865,C008066,2023-03-27,churn,Basic,0.0,False,2
72866,C008067,2023-02-16,payment,Basic,9.99,True,1
72867,C008067,2023-03-18,payment,Basic,9.99,True,2
72868,C008067,2023-04-17,payment,Basic,9.99,True,3
72869,C008067,2023-05-17,payment,Basic,9.99,True,4
72870,C008067,2023-06-16,payment,Basic,9.99,True,5
72871,C008067,2023-06-16,churn,Basic,0.0,False,5
72872,C008068,2022-03-12,payment,Basic,9.99,True,1
72873,C008068,2022-04-11,payment,Basic,9.99,True,2
72874,C008068,2022-05-11,payment,Basic,9.99,True,3
72875,C008068,2022-06-10,payment,Basic,9.99,True,4
72876,C008068,2022-07-10,payment,Basic,9.99,True,5
72877,C008068,2022-08-09,payment,Basic,9.99,True,6
72878,C008068,2022-09-08,payment,Basic,9.99,True,7
72879,C008069,2022-12-07,payment,Basic,9.99,True,1
72880,C008069,2023-01-06,payment,Basic,9.99,True,2
72881,C008069,2023-01-06,churn,Basic,0.0,False,2
72882,C008070,2022-07-30,payment,Basic,9.99,True,1
72883,C008070,2022-08-29,payment,Basic,9.99,True,2
72884,C008070,2022-09-28,payment,Basic,9.99,True,3
72885,C008070,2022-10-28,payment,Basic,9.99,True,4
72886,C008070,2022-11-27,payment,Basic,9.99,True,5
72887,C008070,2022-12-27,payment,Basic,9.99,True,6
72888,C008070,2023-01-26,payment,Basic,9.99,True,7
72889,C008070,2023-02-25,payment,Basic,9.99,True,8
72890,C008070,2023-03-27,payment,Basic,9.99,True,9
72891,C008070,2023-04-26,payment,Standard,19.99,True,10
72892,C008070,2023-05-26,payment,Standard,19.99,True,11
72893,C008070,2023-06-25,payment,Standard,19.99,True,12
72894,C008070,2023-07-25,payment,Standard,19.99,True,13
72895,C008070,2023-08-24,payment,Standard,19.99,True,14
72896,C008070,2023-09-23,payment,Standard,19.99,True,15
72897,C008070,2023-10-23,payment,Standard,19.99,True,16
72898,C008070,2023-11-22,payment,Standard,19.99,True,17
72899,C008070,2023-12-22,payment,Standard,19.99,True,18
72900,C008070,2024-01-21,payment,Standard,19.99,True,19
72901,C008070,2024-02-20,payment,Standard,19.99,True,20
72902,C008070,2024-03-21,payment,Standard,19.99,True,21
72903,C008070,2024-04-20,payment,Standard,19.99,True,22
72904,C008070,2024-05-20,payment,Standard,19.99,True,23
72905,C008070,2024-06-19,payment,Standard,19.99,True,24
72906,C008070,2024-07-19,payment,Standard,19.99,True,25
72907,C008070,2024-08-18,payment,Standard,19.99,True,26
72908,C008070,2024-09-17,payment,Standard,19.99,True,27
72909,C008071,2022-08-24,payment,Basic,9.99,True,1
72910,C008071,2022-09-23,payment,Basic,9.99,True,2
72911,C008071,2022-10-23,payment,Basic,9.99,True,3
72912,C008071,2022-11-22,payment,Basic,9.99,True,4
72913,C008071,2022-12-22,payment,Basic,9.99,True,5
72914,C008071,2023-01-21,payment,Basic,9.99,True,6
72915,C008071,2023-02-20,payment,Basic,9.99,True,7
72916,C008071,2023-03-22,payment,Basic,9.99,True,8
72917,C008071,2023-04-21,payment,Basic,9.99,True,9
72918,C008071,2023-05-21,payment,Basic,9.99,True,10
72919,C008071,2023-06-20,payment,Basic,9.99,True,11
72920,C008071,2023-07-20,payment,Basic,9.99,True,12
72921,C008071,2023-08-19,payment,Basic,9.99,True,13
72922,C008071,2023-09-18,payment,Basic,9.99,True,14
72923,C008071,2023-10-18,payment,Basic,9.99,True,15
72924,C008071,2023-11-17,payment,Basic,9.99,True,16
72925,C008071,2023-11-17,churn,Basic,0.0,False,16
72926,C008072,2022-08-09,payment,Standard,19.99,True,1
72927,C008072,2022-09-08,payment,Standard,19.99,True,2
72928,C008072,2022-10-08,payment,Standard,19.99,True,3
72929,C008072,2022-11-07,payment,Standard,19.99,True,4
72930,C008072,2022-12-07,payment,Standard,19.99,True,5
72931,C008072,2023-01-06,payment,Standard,19.99,True,6
72932,C008072,2023-02-05,payment,Standard,19.99,True,7
72933,C008072,2023-03-07,payment,Standard,19.99,True,8
72934,C008072,2023-04-06,payment,Standard,19.99,True,9
72935,C008072,2023-05-06,payment,Standard,19.99,True,10
72936,C008072,2023-06-05,payment,Standard,19.99,True,11
72937,C008072,2023-07-05,payment,Standard,19.99,True,12
72938,C008072,2023-08-04,payment,Standard,19.99,True,13
72939,C008072,2023-09-03,payment,Standard,19.99,True,14
72940,C008072,2023-10-03,payment,Standard,19.99,True,15
72941,C008072,2023-11-02,payment,Standard,19.99,True,16
72942,C008072,2023-12-02,payment,Standard,19.99,True,17
72943,C008072,2024-01-01,payment,Standard,19.99,True,18
72944,C008072,2024-01-31,payment,Standard,19.99,True,19
72945,C008072,2024-03-01,payment,Standard,19.99,True,20
72946,C008072,2024-03-31,payment,Standard,19.99,True,21
72947,C008072,2024-04-30,payment,Standard,19.99,True,22
72948,C008072,2024-05-30,payment,Standard,19.99,True,23
72949,C008072,2024-06-29,payment,Standard,19.99,True,24
72950,C008073,2022-04-10,payment,Premium,39.99,True,1
72951,C008073,2022-05-10,payment,Premium,39.99,True,2
72952,C008073,2022-06-09,payment,Premium,39.99,True,3
72953,C008073,2022-07-09,payment,Premium,39.99,True,4
72954,C008073,2022-08-08,payment,Premium,39.99,True,5
72955,C008073,2022-09-07,payment,Premium,39.99,True,6
72956,C008073,2022-10-07,payment,Premium,39.99,True,7
72957,C008073,2022-11-06,payment,Premium,39.99,True,8
72958,C008073,2022-12-06,payment,Premium,39.99,True,9
72959,C008073,2023-01-05,payment,Premium,39.99,False,10
72960,C008073,2023-02-04,payment,Premium,39.99,True,11
72961,C008073,2023-03-06,payment,Premium,39.99,True,12
72962,C008073,2023-04-05,payment,Premium,39.99,True,13
72963,C008073,2023-05-05,payment,Premium,39.99,True,14
72964,C008073,2023-06-04,payment,Premium,39.99,True,15
72965,C008073,2023-06-04,churn,Premium,0.0,False,15
72966,C008074,2023-01-15,payment,Basic,9.99,True,1
72967,C008074,2023-02-14,payment,Basic,9.99,True,2
72968,C008074,2023-03-16,payment,Basic,9.99,True,3
72969,C008074,2023-04-15,payment,Basic,9.99,True,4
72970,C008074,2023-05-15,payment,Basic,9.99,True,5
72971,C008074,2023-06-14,payment,Basic,9.99,True,6
72972,C008074,2023-07-14,payment,Basic,9.99,True,7
72973,C008074,2023-08-13,payment,Basic,9.99,False,8
72974,C008074,2023-09-12,payment,Basic,9.99,True,9
72975,C008074,2023-10-12,payment,Basic,9.99,True,10
72976,C008074,2023-10-12,churn,Basic,0.0,False,10
72977,C008075,2022-07-06,payment,Standard,19.99,True,1
72978,C008075,2022-08-05,payment,Standard,19.99,True,2
72979,C008075,2022-09-04,payment,Standard,19.99,True,3
72980,C008075,2022-10-04,payment,Standard,19.99,True,4
72981,C008075,2022-11-03,payment,Standard,19.99,True,5
72982,C008075,2022-12-03,payment,Standard,19.99,True,6
72983,C008075,2023-01-02,payment,Standard,19.99,True,7
72984,C008075,2023-02-01,payment,Standard,19.99,True,8
72985,C008075,2023-03-03,payment,Standard,19.99,True,9
72986,C008075,2023-04-02,payment,Standard,19.99,True,10
72987,C008075,2023-05-02,payment,Standard,19.99,True,11
72988,C008075,2023-06-01,payment,Standard,19.99,True,12
72989,C008075,2023-07-01,payment,Standard,19.99,True,13
72990,C008075,2023-07-31,payment,Standard,19.99,True,14
72991,C008075,2023-08-30,payment,Standard,19.99,True,15
72992,C008075,2023-09-29,payment,Standard,19.99,True,16
72993,C008075,2023-10-29,payment,Standard,19.99,True,17
72994,C008075,2023-11-28,payment,Standard,19.99,True,18
72995,C008075,2023-12-28,payment,Standard,19.99,True,19
72996,C008075,2024-01-27,payment,Standard,19.99,True,20
72997,C008075,2024-02-26,payment,Standard,19.99,True,21
72998,C008075,2024-03-27,payment,Standard,19.99,True,22
72999,C008075,2024-04-26,payment,Standard,19.99,True,23
73000,C008075,2024-04-26,churn,Standard,0.0,False,23
73001,C008076,2023-03-18,payment,Basic,9.99,True,1
73002,C008076,2023-04-17,payment,Basic,9.99,True,2
73003,C008076,2023-05-17,payment,Basic,9.99,True,3
73004,C008076,2023-06-16,payment,Basic,9.99,True,4
73005,C008076,2023-06-16,churn,Basic,0.0,False,4
73006,C008077,2022-11-25,payment,Premium,39.99,True,1
73007,C008077,2022-11-25,churn,Premium,0.0,False,1
73008,C008078,2023-11-08,payment,Standard,19.99,True,1
73009,C008078,2023-12-08,payment,Standard,19.99,True,2
73010,C008078,2024-01-07,payment,Standard,19.99,True,3
73011,C008078,2024-02-06,payment,Standard,19.99,True,4
73012,C008078,2024-03-07,payment,Standard,19.99,True,5
73013,C008078,2024-03-07,churn,Standard,0.0,False,5
73014,C008079,2023-03-28,payment,Basic,9.99,True,1
73015,C008079,2023-04-27,payment,Basic,9.99,True,2
73016,C008079,2023-05-27,payment,Basic,9.99,True,3
73017,C008079,2023-06-26,payment,Basic,9.99,False,4
73018,C008079,2023-06-26,churn,Basic,0.0,False,4
73019,C008080,2022-02-05,payment,Standard,19.99,True,1
73020,C008080,2022-03-07,payment,Standard,19.99,True,2
73021,C008080,2022-04-06,payment,Standard,19.99,True,3
73022,C008080,2022-04-06,churn,Standard,0.0,False,3
73023,C008081,2022-01-24,payment,Premium,39.99,True,1
73024,C008081,2022-02-23,payment,Premium,39.99,False,2
73025,C008081,2022-03-25,payment,Premium,39.99,True,3
73026,C008081,2022-04-24,payment,Premium,39.99,True,4
73027,C008081,2022-05-24,payment,Premium,39.99,True,5
73028,C008081,2022-05-24,churn,Premium,0.0,False,5
73029,C008082,2023-07-05,payment,Standard,19.99,True,1
73030,C008082,2023-08-04,payment,Standard,19.99,True,2
73031,C008082,2023-09-03,payment,Standard,19.99,False,3
73032,C008082,2023-10-03,payment,Standard,19.99,True,4
73033,C008082,2023-11-02,payment,Standard,19.99,True,5
73034,C008082,2023-12-02,payment,Standard,19.99,True,6
73035,C008082,2024-01-01,payment,Standard,19.99,True,7
73036,C008082,2024-01-31,payment,Standard,19.99,True,8
73037,C008082,2024-03-01,payment,Standard,19.99,True,9
73038,C008082,2024-03-31,payment,Standard,19.99,True,10
73039,C008082,2024-04-30,payment,Standard,19.99,True,11
73040,C008082,2024-05-30,payment,Standard,19.99,True,12
73041,C008082,2024-05-30,churn,Standard,0.0,False,12
73042,C008083,2022-09-27,payment,Basic,9.99,True,1
73043,C008083,2022-09-27,churn,Basic,0.0,False,1
73044,C008084,2023-07-06,payment,Basic,9.99,True,1
73045,C008084,2023-08-05,payment,Basic,9.99,True,2
73046,C008084,2023-09-04,payment,Basic,9.99,True,3
73047,C008084,2023-10-04,payment,Basic,9.99,True,4
73048,C008084,2023-11-03,payment,Basic,9.99,True,5
73049,C008084,2023-12-03,payment,Basic,9.99,True,6
73050,C008084,2024-01-02,payment,Basic,9.99,True,7
73051,C008084,2024-02-01,payment,Basic,9.99,True,8
73052,C008084,2024-03-02,payment,Basic,9.99,True,9
73053,C008084,2024-04-01,payment,Basic,9.99,True,10
73054,C008084,2024-05-01,payment,Basic,9.99,True,11
73055,C008084,2024-05-31,payment,Basic,9.99,True,12
73056,C008084,2024-06-30,payment,Basic,9.99,True,13
73057,C008084,2024-07-30,payment,Basic,9.99,True,14
73058,C008085,2022-02-04,payment,Premium,39.99,True,1
73059,C008085,2022-03-06,payment,Premium,39.99,True,2
73060,C008085,2022-04-05,payment,Premium,39.99,True,3
73061,C008085,2022-05-05,payment,Premium,39.99,True,4
73062,C008085,2022-06-04,payment,Premium,39.99,True,5
73063,C008085,2022-07-04,payment,Premium,39.99,True,6
73064,C008085,2022-08-03,payment,Premium,39.99,True,7
73065,C008085,2022-09-02,payment,Premium,39.99,True,8
73066,C008085,2022-10-02,payment,Premium,39.99,True,9
73067,C008085,2022-11-01,payment,Premium,39.99,True,10
73068,C008085,2022-12-01,payment,Premium,39.99,True,11
73069,C008085,2022-12-31,payment,Premium,39.99,True,12
73070,C008085,2023-01-30,payment,Premium,39.99,True,13
73071,C008085,2023-03-01,payment,Premium,39.99,True,14
73072,C008085,2023-03-31,payment,Premium,39.99,False,15
73073,C008085,2023-04-30,payment,Premium,39.99,True,16
73074,C008085,2023-05-30,payment,Premium,39.99,True,17
73075,C008085,2023-06-29,payment,Premium,39.99,True,18
73076,C008085,2023-07-29,payment,Premium,39.99,True,19
73077,C008085,2023-08-28,payment,Premium,39.99,True,20
73078,C008085,2023-09-27,payment,Premium,39.99,True,21
73079,C008085,2023-10-27,payment,Premium,39.99,True,22
73080,C008085,2023-11-26,payment,Premium,39.99,True,23
73081,C008085,2023-12-26,payment,Premium,39.99,False,24
73082,C008085,2024-01-25,payment,Premium,39.99,True,25
73083,C008085,2024-02-24,payment,Premium,39.99,True,26
73084,C008085,2024-03-25,payment,Premium,39.99,True,27
73085,C008085,2024-04-24,payment,Premium,39.99,True,28
73086,C008085,2024-05-24,payment,Premium,39.99,True,29
73087,C008085,2024-06-23,payment,Premium,39.99,True,30
73088,C008085,2024-07-23,payment,Premium,39.99,True,31
73089,C008085,2024-08-22,payment,Premium,39.99,True,32
73090,C008086,2022-03-28,payment,Standard,19.99,True,1
73091,C008086,2022-03-28,churn,Standard,0.0,False,1
73092,C008087,2022-10-15,payment,Basic,9.99,True,1
73093,C008087,2022-11-14,payment,Basic,9.99,True,2
73094,C008087,2022-12-14,payment,Basic,9.99,True,3
73095,C008087,2023-01-13,payment,Basic,9.99,True,4
73096,C008087,2023-02-12,payment,Standard,19.99,True,5
73097,C008087,2023-03-14,payment,Standard,19.99,True,6
73098,C008087,2023-04-13,payment,Standard,19.99,True,7
73099,C008087,2023-05-13,payment,Standard,19.99,True,8
73100,C008087,2023-06-12,payment,Standard,19.99,True,9
73101,C008087,2023-07-12,payment,Standard,19.99,True,10
73102,C008087,2023-08-11,payment,Standard,19.99,False,11
73103,C008087,2023-08-11,churn,Standard,0.0,False,11
73104,C008088,2023-02-08,payment,Basic,9.99,False,1
73105,C008088,2023-02-08,churn,Basic,0.0,False,1
73106,C008089,2023-11-27,payment,Premium,39.99,True,1
73107,C008089,2023-12-27,payment,Premium,39.99,True,2
73108,C008089,2024-01-26,payment,Premium,39.99,True,3
73109,C008089,2024-02-25,payment,Premium,39.99,True,4
73110,C008089,2024-03-26,payment,Premium,39.99,True,5
73111,C008089,2024-03-26,churn,Premium,0.0,False,5
73112,C008090,2022-09-21,payment,Premium,39.99,True,1
73113,C008090,2022-10-21,payment,Premium,39.99,True,2
73114,C008090,2022-11-20,payment,Premium,39.99,True,3
73115,C008090,2022-12-20,payment,Premium,39.99,True,4
73116,C008090,2022-12-20,churn,Premium,0.0,False,4
73117,C008091,2023-10-07,payment,Standard,19.99,True,1
73118,C008091,2023-11-06,payment,Standard,19.99,True,2
73119,C008091,2023-12-06,payment,Standard,19.99,True,3
73120,C008091,2024-01-05,payment,Standard,19.99,True,4
73121,C008091,2024-02-04,payment,Standard,19.99,True,5
73122,C008091,2024-02-04,churn,Standard,0.0,False,5
73123,C008092,2022-03-15,payment,Basic,9.99,True,1
73124,C008092,2022-04-14,payment,Basic,9.99,True,2
73125,C008092,2022-05-14,payment,Basic,9.99,True,3
73126,C008092,2022-06-13,payment,Basic,9.99,True,4
73127,C008092,2022-07-13,payment,Basic,9.99,False,5
73128,C008092,2022-07-13,churn,Basic,0.0,False,5
73129,C008093,2022-11-13,payment,Premium,39.99,True,1
73130,C008093,2022-11-13,churn,Premium,0.0,False,1
73131,C008094,2022-10-28,payment,Standard,19.99,True,1
73132,C008094,2022-11-27,payment,Standard,19.99,True,2
73133,C008094,2022-12-27,payment,Standard,19.99,True,3
73134,C008094,2023-01-26,payment,Standard,19.99,True,4
73135,C008094,2023-02-25,payment,Standard,19.99,True,5
73136,C008094,2023-03-27,payment,Standard,19.99,True,6
73137,C008094,2023-04-26,payment,Standard,19.99,True,7
73138,C008094,2023-05-26,payment,Standard,19.99,True,8
73139,C008094,2023-06-25,payment,Standard,19.99,True,9
73140,C008094,2023-06-25,churn,Standard,0.0,False,9
73141,C008095,2022-09-15,payment,Standard,19.99,True,1
73142,C008095,2022-10-15,payment,Standard,19.99,True,2
73143,C008095,2022-11-14,payment,Standard,19.99,True,3
73144,C008095,2022-12-14,payment,Standard,19.99,True,4
73145,C008095,2023-01-13,payment,Standard,19.99,True,5
73146,C008095,2023-02-12,payment,Standard,19.99,True,6
73147,C008095,2023-03-14,payment,Standard,19.99,True,7
73148,C008095,2023-04-13,payment,Standard,19.99,True,8
73149,C008095,2023-05-13,payment,Standard,19.99,True,9
73150,C008095,2023-06-12,payment,Standard,19.99,True,10
73151,C008095,2023-07-12,payment,Standard,19.99,True,11
73152,C008095,2023-08-11,payment,Standard,19.99,True,12
73153,C008095,2023-09-10,payment,Standard,19.99,True,13
73154,C008095,2023-10-10,payment,Standard,19.99,True,14
73155,C008095,2023-11-09,payment,Standard,19.99,True,15
73156,C008095,2023-12-09,payment,Standard,19.99,True,16
73157,C008096,2023-07-03,payment,Basic,9.99,True,1
73158,C008096,2023-08-02,payment,Basic,9.99,True,2
73159,C008096,2023-08-02,churn,Basic,0.0,False,2
73160,C008097,2023-07-19,payment,Premium,39.99,True,1
73161,C008097,2023-08-18,payment,Premium,39.99,True,2
73162,C008097,2023-09-17,payment,Premium,39.99,True,3
73163,C008097,2023-10-17,payment,Premium,39.99,True,4
73164,C008097,2023-10-17,churn,Premium,0.0,False,4
73165,C008098,2022-05-18,payment,Basic,9.99,True,1
73166,C008098,2022-06-17,payment,Basic,9.99,True,2
73167,C008098,2022-07-17,payment,Basic,9.99,True,3
73168,C008098,2022-08-16,payment,Basic,9.99,True,4
73169,C008098,2022-09-15,payment,Basic,9.99,True,5
73170,C008098,2022-10-15,payment,Basic,9.99,True,6
73171,C008099,2022-02-10,payment,Basic,9.99,True,1
73172,C008099,2022-03-12,payment,Basic,9.99,True,2
73173,C008099,2022-04-11,payment,Basic,9.99,True,3
73174,C008099,2022-05-11,payment,Basic,9.99,True,4
73175,C008099,2022-06-10,payment,Basic,9.99,True,5
73176,C008099,2022-07-10,payment,Basic,9.99,True,6
73177,C008099,2022-07-10,churn,Basic,0.0,False,6
73178,C008100,2023-06-04,payment,Premium,39.99,True,1
73179,C008100,2023-07-04,payment,Premium,39.99,True,2
73180,C008100,2023-07-04,churn,Premium,0.0,False,2
73181,C008101,2022-07-01,payment,Basic,9.99,True,1
73182,C008101,2022-07-31,payment,Basic,9.99,True,2
73183,C008101,2022-08-30,payment,Basic,9.99,True,3
73184,C008101,2022-09-29,payment,Basic,9.99,True,4
73185,C008101,2022-10-29,payment,Basic,9.99,True,5
73186,C008101,2022-11-28,payment,Basic,9.99,True,6
73187,C008101,2022-12-28,payment,Basic,9.99,True,7
73188,C008101,2023-01-27,payment,Basic,9.99,True,8
73189,C008101,2023-02-26,payment,Basic,9.99,True,9
73190,C008101,2023-03-28,payment,Basic,9.99,True,10
73191,C008101,2023-04-27,payment,Basic,9.99,True,11
73192,C008101,2023-05-27,payment,Basic,9.99,True,12
73193,C008101,2023-06-26,payment,Basic,9.99,True,13
73194,C008101,2023-07-26,payment,Basic,9.99,True,14
73195,C008101,2023-08-25,payment,Basic,9.99,True,15
73196,C008101,2023-09-24,payment,Basic,9.99,True,16
73197,C008101,2023-10-24,payment,Basic,9.99,True,17
73198,C008101,2023-10-24,churn,Basic,0.0,False,17
73199,C008102,2023-01-12,payment,Basic,9.99,True,1
73200,C008102,2023-02-11,payment,Basic,9.99,True,2
73201,C008102,2023-02-11,churn,Basic,0.0,False,2
73202,C008103,2022-12-13,payment,Standard,19.99,True,1
73203,C008103,2023-01-12,payment,Standard,19.99,True,2
73204,C008103,2023-02-11,payment,Standard,19.99,True,3
73205,C008103,2023-03-13,payment,Standard,19.99,True,4
73206,C008103,2023-04-12,payment,Standard,19.99,True,5
73207,C008103,2023-05-12,payment,Standard,19.99,True,6
73208,C008103,2023-06-11,payment,Standard,19.99,True,7
73209,C008103,2023-07-11,payment,Standard,19.99,True,8
73210,C008103,2023-08-10,payment,Standard,19.99,True,9
73211,C008103,2023-09-09,payment,Standard,19.99,True,10
73212,C008103,2023-10-09,payment,Standard,19.99,True,11
73213,C008103,2023-11-08,payment,Standard,19.99,True,12
73214,C008103,2023-12-08,payment,Standard,19.99,True,13
73215,C008103,2024-01-07,payment,Standard,19.99,True,14
73216,C008103,2024-02-06,payment,Standard,19.99,True,15
73217,C008103,2024-03-07,payment,Standard,19.99,True,16
73218,C008103,2024-04-06,payment,Standard,19.99,True,17
73219,C008103,2024-05-06,payment,Standard,19.99,True,18
73220,C008103,2024-06-05,payment,Standard,19.99,True,19
73221,C008103,2024-06-05,churn,Standard,0.0,False,19
73222,C008104,2022-09-20,payment,Standard,19.99,True,1
73223,C008104,2022-10-20,payment,Standard,19.99,True,2
73224,C008104,2022-11-19,payment,Standard,19.99,True,3
73225,C008104,2022-11-19,churn,Standard,0.0,False,3
73226,C008105,2023-11-09,payment,Standard,19.99,True,1
73227,C008105,2023-12-09,payment,Standard,19.99,True,2
73228,C008105,2024-01-08,payment,Standard,19.99,True,3
73229,C008105,2024-02-07,payment,Standard,19.99,True,4
73230,C008105,2024-03-08,payment,Standard,19.99,True,5
73231,C008105,2024-04-07,payment,Standard,19.99,True,6
73232,C008105,2024-05-07,payment,Standard,19.99,True,7
73233,C008105,2024-06-06,payment,Standard,19.99,True,8
73234,C008105,2024-07-06,payment,Standard,19.99,True,9
73235,C008105,2024-08-05,payment,Standard,19.99,True,10
73236,C008105,2024-09-04,payment,Standard,19.99,True,11
73237,C008105,2024-10-04,payment,Standard,19.99,True,12
73238,C008105,2024-11-03,payment,Standard,19.99,True,13
73239,C008105,2024-12-03,payment,Standard,19.99,True,14
73240,C008105,2024-12-03,churn,Standard,0.0,False,14
73241,C008106,2022-02-10,payment,Basic,9.99,True,1
73242,C008106,2022-03-12,payment,Basic,9.99,True,2
73243,C008106,2022-04-11,payment,Basic,9.99,True,3
73244,C008106,2022-05-11,payment,Basic,9.99,True,4
73245,C008106,2022-06-10,payment,Basic,9.99,True,5
73246,C008106,2022-07-10,payment,Basic,9.99,True,6
73247,C008106,2022-08-09,payment,Basic,9.99,True,7
73248,C008106,2022-09-08,payment,Basic,9.99,True,8
73249,C008106,2022-10-08,payment,Basic,9.99,True,9
73250,C008106,2022-11-07,payment,Basic,9.99,True,10
73251,C008106,2022-12-07,payment,Basic,9.99,True,11
73252,C008106,2023-01-06,payment,Basic,9.99,True,12
73253,C008106,2023-02-05,payment,Basic,9.99,True,13
73254,C008106,2023-03-07,payment,Basic,9.99,True,14
73255,C008106,2023-04-06,payment,Basic,9.99,True,15
73256,C008106,2023-05-06,payment,Basic,9.99,True,16
73257,C008106,2023-06-05,payment,Basic,9.99,True,17
73258,C008106,2023-07-05,payment,Basic,9.99,True,18
73259,C008106,2023-08-04,payment,Basic,9.99,True,19
73260,C008106,2023-09-03,payment,Basic,9.99,True,20
73261,C008106,2023-10-03,payment,Basic,9.99,True,21
73262,C008106,2023-11-02,payment,Basic,9.99,True,22
73263,C008106,2023-12-02,payment,Basic,9.99,True,23
73264,C008106,2024-01-01,payment,Basic,9.99,True,24
73265,C008106,2024-01-31,payment,Basic,9.99,True,25
73266,C008106,2024-03-01,payment,Basic,9.99,True,26
73267,C008106,2024-03-31,payment,Basic,9.99,True,27
73268,C008106,2024-04-30,payment,Basic,9.99,True,28
73269,C008106,2024-05-30,payment,Basic,9.99,True,29
73270,C008106,2024-06-29,payment,Basic,9.99,True,30
73271,C008106,2024-07-29,payment,Basic,9.99,True,31
73272,C008106,2024-08-28,payment,Basic,9.99,True,32
73273,C008106,2024-09-27,payment,Basic,9.99,True,33
73274,C008106,2024-10-27,payment,Basic,9.99,True,34
73275,C008107,2022-09-11,payment,Basic,9.99,True,1
73276,C008107,2022-10-11,payment,Standard,19.99,True,2
73277,C008107,2022-11-10,payment,Standard,19.99,True,3
73278,C008107,2022-12-10,payment,Standard,19.99,True,4
73279,C008107,2022-12-10,churn,Standard,0.0,False,4
73280,C008108,2023-01-06,payment,Basic,9.99,True,1
73281,C008108,2023-02-05,payment,Basic,9.99,True,2
73282,C008108,2023-02-05,churn,Basic,0.0,False,2
73283,C008109,2022-10-27,payment,Basic,9.99,True,1
73284,C008109,2022-11-26,payment,Basic,9.99,True,2
73285,C008109,2022-11-26,churn,Standard,0.0,False,2
73286,C008110,2023-06-02,payment,Basic,9.99,True,1
73287,C008110,2023-06-02,churn,Basic,0.0,False,1
73288,C008111,2022-03-28,payment,Basic,9.99,True,1
73289,C008111,2022-03-28,churn,Basic,0.0,False,1
73290,C008112,2022-09-05,payment,Basic,9.99,True,1
73291,C008112,2022-10-05,payment,Basic,9.99,True,2
73292,C008112,2022-11-04,payment,Basic,9.99,True,3
73293,C008112,2022-12-04,payment,Basic,9.99,True,4
73294,C008112,2023-01-03,payment,Basic,9.99,True,5
73295,C008112,2023-02-02,payment,Basic,9.99,True,6
73296,C008112,2023-03-04,payment,Basic,9.99,True,7
73297,C008112,2023-04-03,payment,Basic,9.99,True,8
73298,C008112,2023-04-03,churn,Basic,0.0,False,8
73299,C008113,2023-11-29,payment,Premium,39.99,True,1
73300,C008113,2023-12-29,payment,Premium,39.99,True,2
73301,C008113,2024-01-28,payment,Premium,39.99,True,3
73302,C008113,2024-02-27,payment,Premium,39.99,True,4
73303,C008113,2024-03-28,payment,Premium,39.99,True,5
73304,C008113,2024-04-27,payment,Premium,39.99,True,6
73305,C008113,2024-05-27,payment,Premium,39.99,True,7
73306,C008113,2024-06-26,payment,Premium,39.99,True,8
73307,C008113,2024-07-26,payment,Premium,39.99,True,9
73308,C008113,2024-08-25,payment,Premium,39.99,True,10
73309,C008113,2024-08-25,churn,Premium,0.0,False,10
