customer_id,signup_date,acquisition_channel,cac,initial_plan,age,country,churned,ltv
C007840,2022-12-17,Referral,40.15,Standard,48,Australia,1,19.99
C007841,2022-06-02,Organic,20.53,Basic,25,US,0,249.75
C007842,2022-10-21,Organic,17.4,Standard,65,Canada,1,39.98
C007843,2023-08-17,Paid Search,58.19,Basic,51,Australia,1,69.93
C007844,2022-05-02,Referral,50.66,Standard,23,Canada,1,119.94
C007845,2023-10-13,Social Media,61.48,Premium,23,UK,1,39.99
C007846,2023-10-26,Social Media,30.83,Basic,60,Australia,1,209.87
C007847,2022-12-31,Organic,10.84,Premium,37,Canada,1,79.98
C007848,2023-07-20,Social Media,31.7,Standard,55,UK,0,39.98
C007849,2022-05-14,Affiliate,39.1,Basic,54,France,0,269.82
C007850,2023-11-30,Organic,28.54,Basic,56,Canada,1,259.86
C007851,2023-10-01,Paid Search,73.24,Standard,65,Australia,1,59.97
C007852,2023-10-28,Email,57.82,Premium,32,Australia,1,119.97
C007853,2023-02-08,Paid Search,89.37,Basic,49,UK,1,169.87
C007854,2022-06-18,Social Media,48.14,Standard,65,US,0,539.73
C007855,2023-05-12,Organic,20.48,Basic,40,US,1,79.95
C007856,2022-10-31,Affiliate,46.72,Basic,59,Australia,0,239.76
C007857,2023-09-20,Affiliate,53.19,Basic,62,UK,1,19.98
C007858,2023-11-19,Email,21.41,Basic,20,Canada,1,19.98
C007859,2023-01-01,Paid Search,91.42,Premium,53,US,1,39.99
C007860,2022-10-07,Affiliate,58.92,Premium,53,France,0,79.98
C007861,2023-03-04,Referral,45.28,Standard,24,Canada,1,0.0
C007862,2022-01-11,Affiliate,43.01,Basic,46,US,0,49.95
C007863,2023-08-02,Email,40.08,Basic,22,Germany,1,9.99
C007864,2022-01-15,Email,40.04,Basic,43,Germany,0,309.72
C007865,2023-07-01,Email,24.11,Premium,32,Australia,1,239.94
C007866,2023-07-13,Social Media,48.99,Basic,29,France,1,19.98
C007867,2022-04-09,Social Media,32.73,Basic,38,Canada,1,9.99
C007868,2023-02-23,Referral,59.81,Basic,32,US,1,19.98
C007869,2022-06-08,Social Media,40.95,Basic,46,Germany,1,29.97
C007870,2023-08-31,Email,38.1,Basic,28,France,0,79.92
C007871,2022-12-30,Referral,51.67,Standard,37,Germany,0,219.89
C007872,2022-10-14,Social Media,31.86,Basic,54,Australia,1,59.95
C007873,2023-06-02,Email,51.35,Basic,32,Australia,1,19.98
C007874,2022-08-14,Organic,25.17,Standard,24,Germany,1,39.98
C007875,2022-02-07,Social Media,38.62,Premium,23,Canada,0,39.99
C007876,2022-09-16,Referral,23.5,Basic,20,Canada,1,99.9
C007877,2022-09-26,Organic,17.4,Basic,36,Canada,1,9.99
C007878,2023-11-30,Affiliate,40.01,Standard,56,Germany,1,39.98
C007879,2023-09-03,Social Media,66.42,Basic,23,Australia,1,9.99
C007880,2023-11-21,Email,51.93,Basic,32,Australia,1,89.91
C007881,2023-04-20,Email,21.78,Standard,49,Germany,0,659.67
C007882,2022-05-19,Organic,22.06,Standard,30,Germany,0,39.98
C007883,2022-09-10,Email,35.69,Basic,28,Canada,1,69.93
C007884,2022-06-27,Referral,46.8,Basic,49,Canada,1,39.96
C007885,2023-11-07,Affiliate,24.84,Basic,35,US,1,9.99
C007886,2022-06-24,Referral,47.75,Basic,30,Canada,1,9.99
C007887,2022-06-08,Social Media,47.66,Basic,53,UK,1,79.94
C007888,2022-05-27,Referral,48.79,Standard,31,France,1,19.99
C007889,2022-09-19,Organic,27.26,Basic,22,US,1,119.88
C007890,2023-08-13,Affiliate,34.06,Premium,58,Canada,0,279.93
C007891,2022-05-25,Referral,33.57,Basic,52,France,1,299.7
C007892,2023-10-16,Organic,20.21,Basic,51,UK,0,309.69
C007893,2022-01-14,Referral,26.25,Basic,43,UK,1,209.88
C007894,2022-07-30,Social Media,31.63,Standard,60,France,1,119.94
C007895,2022-08-05,Referral,41.18,Basic,33,UK,1,19.98
C007896,2023-02-21,Referral,26.33,Basic,27,Germany,0,99.9
C007897,2022-05-09,Referral,37.89,Standard,46,Canada,1,279.86
C007898,2023-03-21,Email,33.43,Standard,50,US,1,39.98
C007899,2023-08-18,Affiliate,53.78,Standard,52,Germany,0,479.76
C007900,2023-10-18,Affiliate,38.31,Basic,61,UK,1,319.79
C007901,2023-08-12,Social Media,43.42,Standard,22,UK,1,159.92
C007902,2023-03-04,Referral,33.86,Premium,28,Australia,1,119.97
C007903,2023-02-17,Referral,40.19,Standard,56,US,1,339.83
C007904,2022-12-05,Paid Search,78.3,Basic,46,Australia,1,239.87
C007905,2023-05-29,Paid Search,103.43,Basic,22,Germany,1,19.98
C007906,2022-05-07,Affiliate,48.45,Basic,24,Germany,1,9.99
C007907,2023-04-06,Email,20.59,Basic,20,UK,1,49.95
C007908,2023-07-22,Affiliate,41.36,Basic,24,Australia,1,339.8
C007909,2022-11-23,Affiliate,57.66,Standard,50,US,1,119.94
C007910,2022-04-18,Referral,36.11,Standard,18,UK,1,279.86
C007911,2022-09-13,Referral,25.41,Basic,25,France,0,9.99
C007912,2022-08-16,Email,41.14,Standard,57,Australia,1,19.99
C007913,2023-01-10,Paid Search,55.04,Basic,60,UK,1,9.99
C007914,2023-07-31,Referral,41.77,Basic,49,UK,1,69.93
C007915,2022-09-24,Organic,27.21,Standard,23,US,1,159.92
C007916,2023-11-21,Referral,51.0,Basic,44,UK,0,639.66
C007917,2022-08-30,Affiliate,35.2,Basic,43,US,0,349.65
C007918,2022-05-25,Referral,56.51,Standard,27,Canada,1,239.88
C007919,2023-05-22,Email,45.56,Basic,39,US,0,479.69
C007920,2023-10-16,Email,59.73,Basic,45,Australia,1,309.83
C007921,2022-04-12,Paid Search,73.61,Premium,26,US,1,159.96
C007922,2022-03-03,Email,31.56,Basic,48,France,1,179.82
C007923,2023-08-19,Referral,56.93,Basic,26,Australia,1,19.98
C007924,2023-09-22,Email,22.57,Standard,57,Germany,1,139.93
C007925,2023-10-20,Social Media,39.2,Premium,51,Germany,1,1079.73
C007926,2023-03-05,Social Media,32.48,Standard,44,France,1,39.98
C007927,2022-04-06,Referral,42.29,Standard,28,US,1,399.8
C007928,2022-10-25,Organic,18.85,Basic,30,US,1,129.87
C007929,2023-06-23,Affiliate,58.95,Basic,35,UK,1,9.99
C007930,2023-08-16,Organic,13.9,Basic,27,US,1,0.0
C007931,2022-02-23,Social Media,72.28,Standard,43,UK,0,99.95
C007932,2023-02-12,Organic,19.65,Standard,59,Canada,1,39.98
C007933,2023-05-20,Social Media,55.68,Basic,59,Germany,0,159.84
C007934,2023-10-01,Email,48.65,Standard,57,UK,0,259.87
C007935,2022-03-06,Paid Search,61.78,Basic,25,Canada,1,99.9
C007936,2022-06-28,Paid Search,91.72,Standard,29,UK,0,479.76
C007937,2023-08-12,Referral,46.82,Basic,38,Canada,1,39.96
C007938,2022-02-08,Organic,15.93,Standard,61,UK,1,59.97
C007939,2023-07-18,Affiliate,58.03,Premium,49,Canada,0,1279.68
C007940,2022-10-26,Paid Search,94.86,Standard,43,Canada,0,399.8
C007941,2023-01-05,Email,30.73,Standard,21,Germany,1,39.98
C007942,2023-10-07,Email,26.95,Premium,45,UK,1,79.98
C007943,2023-02-14,Referral,59.48,Standard,33,Germany,0,499.75
C007944,2022-12-25,Social Media,78.9,Standard,59,US,1,59.97
C007945,2022-10-14,Social Media,57.21,Standard,41,US,0,659.67
C007946,2022-01-14,Affiliate,39.99,Basic,20,France,0,309.82
C007947,2023-08-19,Organic,24.63,Basic,27,US,1,329.78
C007948,2023-10-08,Organic,25.87,Standard,55,Australia,0,619.69
C007949,2023-05-28,Organic,15.66,Basic,25,Canada,1,9.99
C007950,2023-11-21,Referral,43.23,Basic,25,US,1,0.0
C007951,2022-03-27,Social Media,50.29,Basic,57,Australia,1,39.97
C007952,2022-07-24,Paid Search,72.88,Basic,45,UK,1,39.96
C007953,2022-06-28,Referral,22.18,Standard,22,Germany,1,59.97
C007954,2022-10-10,Paid Search,103.24,Basic,32,UK,1,29.97
C007955,2022-04-30,Referral,23.78,Basic,53,UK,0,69.94
C007956,2022-07-14,Organic,10.16,Basic,62,Germany,1,99.9
C007957,2022-05-04,Email,51.76,Basic,47,Australia,1,69.93
C007958,2022-09-14,Organic,16.69,Basic,60,Australia,1,29.97
C007959,2023-08-10,Social Media,31.44,Basic,63,US,1,9.99
C007960,2022-01-06,Social Media,50.65,Basic,32,Australia,1,39.97
C007961,2023-01-02,Paid Search,106.18,Premium,41,France,0,39.99
C007962,2023-01-13,Organic,19.44,Basic,41,UK,1,109.89
C007963,2022-09-28,Organic,14.8,Premium,27,Australia,1,159.96
C007964,2022-07-10,Email,51.34,Basic,24,US,1,79.92
C007965,2023-02-11,Referral,33.06,Basic,28,Canada,1,249.87
C007966,2023-08-19,Paid Search,117.68,Basic,46,Germany,0,89.91
C007967,2023-03-31,Social Media,34.06,Basic,20,Canada,0,559.7
C007968,2023-04-28,Organic,19.97,Basic,26,Australia,0,119.88
C007969,2023-05-23,Affiliate,44.96,Standard,49,Australia,0,519.74
C007970,2023-11-25,Social Media,38.16,Premium,38,France,1,199.95
C007971,2023-04-21,Email,44.98,Premium,51,France,1,79.98
C007972,2022-04-29,Referral,52.63,Standard,33,US,0,459.77
C007973,2023-05-04,Organic,16.34,Premium,23,US,1,159.96
C007974,2022-09-22,Paid Search,100.63,Basic,36,Australia,1,19.98
C007975,2023-05-28,Social Media,79.7,Premium,44,Germany,0,59.98
C007976,2022-08-11,Organic,28.31,Premium,46,US,1,79.98
C007977,2023-04-27,Affiliate,30.55,Standard,18,Australia,1,79.96
C007978,2023-02-24,Referral,43.88,Basic,38,Australia,1,19.98
C007979,2022-02-24,Email,34.08,Standard,18,UK,1,19.99
C007980,2022-09-18,Organic,27.86,Standard,23,Germany,0,79.96
C007981,2023-02-17,Organic,19.23,Basic,31,Australia,1,139.91
C007982,2022-02-07,Organic,12.07,Basic,31,France,1,39.96
C007983,2022-08-15,Organic,23.29,Standard,59,US,1,279.86
C007984,2023-04-11,Paid Search,52.07,Basic,38,Germany,1,19.98
C007985,2023-08-25,Referral,34.31,Standard,34,US,1,259.87
C007986,2022-02-01,Organic,21.39,Standard,59,Australia,1,19.99
C007987,2022-11-21,Social Media,72.79,Standard,64,US,0,559.72
C007988,2023-03-25,Email,52.8,Basic,36,US,1,59.94
C007989,2022-05-06,Referral,54.8,Basic,62,UK,1,29.97
C007990,2022-11-07,Affiliate,48.29,Standard,25,Canada,1,139.93
C007991,2023-04-30,Social Media,73.88,Standard,45,UK,1,39.98
C007992,2022-10-09,Email,25.83,Basic,21,Australia,0,69.93
C007993,2023-03-12,Social Media,36.31,Basic,23,Germany,1,9.99
C007994,2023-06-08,Social Media,50.02,Basic,56,Canada,0,319.68
C007995,2022-04-11,Affiliate,48.07,Standard,33,Canada,1,39.98
C007996,2023-03-09,Referral,32.74,Basic,49,Canada,1,39.96
C007997,2023-03-11,Social Media,46.24,Standard,32,US,0,419.79
C007998,2023-03-20,Social Media,59.02,Basic,45,US,1,99.9
C007999,2022-11-28,Affiliate,52.86,Basic,62,UK,1,29.97
C008000,2023-05-03,Affiliate,24.17,Basic,61,Canada,1,29.98
C008001,2023-10-19,Referral,49.71,Standard,58,US,1,19.99
C008002,2023-12-02,Organic,28.93,Standard,61,US,1,119.94
C008003,2023-10-17,Referral,41.42,Standard,61,Australia,0,39.98
C008004,2022-11-25,Referral,49.91,Basic,53,France,1,19.98
C008005,2022-08-21,Organic,15.49,Standard,38,Australia,1,59.97
C008006,2022-10-12,Affiliate,31.34,Basic,49,UK,0,9.99
C008007,2022-09-01,Social Media,65.11,Basic,59,Australia,0,29.97
C008008,2023-09-16,Referral,29.94,Standard,48,US,1,159.92
C008009,2022-04-07,Affiliate,37.06,Standard,27,Canada,1,19.99
C008010,2022-09-05,Organic,23.32,Standard,48,Canada,0,319.84
C008011,2022-02-19,Social Media,79.17,Standard,31,Germany,1,119.94
C008012,2022-01-19,Organic,28.24,Basic,38,France,0,169.9
C008013,2023-02-12,Email,42.89,Basic,59,US,1,29.97
C008014,2023-09-28,Social Media,38.46,Basic,64,Australia,0,9.99
C008015,2022-12-29,Organic,21.98,Basic,54,UK,0,9.99
C008016,2023-05-30,Organic,20.61,Basic,27,Germany,0,19.98
C008017,2023-02-12,Email,21.99,Premium,65,France,0,999.75
C008018,2023-09-13,Affiliate,55.67,Basic,45,Australia,1,59.94
C008019,2022-04-08,Organic,21.94,Premium,20,Australia,1,79.98
C008020,2023-10-14,Referral,27.1,Basic,59,France,0,189.81
C008021,2022-01-27,Email,59.08,Premium,65,Australia,1,79.98
C008022,2022-02-25,Referral,40.09,Basic,25,UK,0,19.98
C008023,2023-11-15,Organic,19.21,Standard,56,UK,1,479.76
C008024,2023-07-22,Paid Search,104.5,Premium,31,UK,0,999.75
C008025,2022-03-25,Paid Search,73.05,Basic,26,Canada,1,29.97
C008026,2022-01-03,Affiliate,48.34,Basic,40,Germany,1,39.96
C008027,2022-05-07,Referral,26.99,Basic,25,Canada,1,9.99
C008028,2022-04-05,Paid Search,69.55,Basic,59,Australia,1,149.92
C008029,2023-05-22,Paid Search,60.08,Basic,49,UK,1,69.95
C008030,2023-05-17,Social Media,38.99,Standard,61,Canada,1,19.99
C008031,2022-06-04,Organic,22.18,Basic,46,France,1,9.99
C008032,2022-09-02,Referral,30.44,Basic,50,Germany,0,259.74
C008033,2022-03-09,Email,48.36,Basic,39,US,1,29.97
C008034,2023-11-10,Social Media,79.82,Basic,39,UK,0,9.99
C008035,2023-10-19,Organic,27.27,Standard,40,Australia,1,279.86
C008036,2023-12-02,Email,39.67,Standard,63,France,1,19.99
C008037,2022-08-18,Referral,31.82,Standard,49,UK,1,239.88
C008038,2023-04-17,Email,33.93,Basic,51,Australia,0,359.64
C008039,2023-10-04,Organic,18.45,Standard,22,UK,1,79.96
C008040,2023-08-20,Paid Search,55.95,Basic,24,Australia,1,159.84
C008041,2023-10-14,Organic,14.79,Basic,24,US,1,129.87
C008042,2023-05-02,Social Media,39.39,Premium,61,US,1,39.99
C008043,2022-07-02,Social Media,50.25,Standard,51,Canada,1,39.98
C008044,2022-04-17,Paid Search,64.78,Standard,26,UK,1,79.96
C008045,2022-08-22,Paid Search,113.44,Standard,33,France,1,59.97
C008046,2022-11-26,Affiliate,54.4,Basic,64,France,1,9.99
C008047,2022-11-08,Paid Search,90.93,Standard,33,Germany,1,19.99
C008048,2022-01-13,Email,59.0,Standard,46,France,0,679.66
C008049,2022-07-30,Referral,44.72,Basic,25,Germany,1,49.95
C008050,2023-07-22,Paid Search,59.84,Standard,51,US,1,279.86
C008051,2023-09-25,Email,28.37,Basic,24,France,1,29.97
C008052,2022-08-26,Organic,28.51,Standard,37,Canada,0,179.91
C008053,2023-09-05,Email,42.36,Standard,33,France,1,19.99
C008054,2022-01-04,Paid Search,81.1,Basic,59,Germany,0,19.98
C008055,2022-08-25,Email,24.93,Basic,31,Germany,1,89.91
C008056,2022-03-04,Affiliate,30.01,Basic,28,Canada,1,29.97
C008057,2023-01-11,Social Media,45.43,Basic,49,US,1,29.97
C008058,2022-01-16,Social Media,75.69,Premium,38,Australia,1,39.99
C008059,2023-06-04,Email,25.21,Basic,34,France,1,39.96
C008060,2022-04-14,Affiliate,24.97,Standard,60,France,1,19.99
C008061,2022-07-03,Email,46.08,Basic,38,US,1,29.97
C008062,2022-05-20,Affiliate,56.43,Basic,48,France,1,29.97
C008063,2023-07-21,Paid Search,117.31,Standard,65,Canada,1,19.99
C008064,2022-08-13,Referral,22.81,Basic,36,US,0,19.98
C008065,2022-11-25,Paid Search,65.15,Basic,19,Germany,1,9.99
C008066,2023-02-25,Referral,47.24,Basic,59,Australia,1,19.98
C008067,2023-02-16,Paid Search,103.59,Basic,24,France,1,49.95
C008068,2022-03-12,Affiliate,37.23,Basic,24,France,0,69.93
C008069,2022-12-07,Social Media,67.18,Basic,33,Germany,1,19.98
C008070,2022-07-30,Affiliate,24.56,Basic,61,US,0,449.73
C008071,2022-08-24,Referral,39.72,Basic,47,US,1,159.84
C008072,2022-08-09,Referral,42.89,Standard,19,Germany,0,479.76
C008073,2022-04-10,Email,43.23,Premium,18,Canada,1,559.86
C008074,2023-01-15,Email,25.18,Basic,24,Germany,1,89.91
C008075,2022-07-06,Social Media,52.44,Standard,26,Canada,1,459.77
C008076,2023-03-18,Email,30.8,Basic,27,Canada,1,39.96
C008077,2022-11-25,Organic,25.36,Premium,26,France,1,39.99
C008078,2023-11-08,Email,20.96,Standard,32,Germany,1,99.95
C008079,2023-03-28,Email,45.43,Basic,46,UK,1,29.97
C008080,2022-02-05,Email,33.82,Standard,60,France,1,59.97
C008081,2022-01-24,Paid Search,71.96,Premium,38,US,1,159.96
C008082,2023-07-05,Organic,21.37,Standard,44,France,1,219.89
C008083,2022-09-27,Social Media,46.09,Basic,63,Germany,1,9.99
C008084,2023-07-06,Organic,26.49,Basic,36,UK,0,139.86
C008085,2022-02-04,Social Media,43.01,Premium,58,Canada,0,1199.7
C008086,2022-03-28,Social Media,76.16,Standard,44,Germany,1,19.99
C008087,2022-10-15,Organic,21.28,Basic,25,Australia,1,159.9
C008088,2023-02-08,Affiliate,39.94,Basic,65,France,1,0.0
C008089,2023-11-27,Paid Search,52.48,Premium,22,UK,1,199.95
C008090,2022-09-21,Affiliate,23.14,Premium,40,Australia,1,159.96
C008091,2023-10-07,Email,22.09,Standard,19,France,1,99.95
C008092,2022-03-15,Social Media,69.17,Basic,45,Canada,1,39.96
C008093,2022-11-13,Email,30.3,Premium,18,US,1,39.99
C008094,2022-10-28,Organic,10.45,Standard,34,Canada,1,179.91
C008095,2022-09-15,Email,38.48,Standard,31,Canada,0,319.84
C008096,2023-07-03,Referral,34.04,Basic,19,Canada,1,19.98
C008097,2023-07-19,Email,44.2,Premium,43,Germany,1,159.96
C008098,2022-05-18,Social Media,52.17,Basic,30,France,0,59.94
C008099,2022-02-10,Affiliate,38.82,Basic,23,US,1,59.94
C008100,2023-06-04,Organic,13.41,Premium,42,Canada,1,79.98
C008101,2022-07-01,Affiliate,46.32,Basic,61,US,1,169.83
C008102,2023-01-12,Email,33.2,Basic,33,US,1,19.98
C008103,2022-12-13,Organic,18.78,Standard,22,Germany,1,379.81
C008104,2022-09-20,Organic,22.64,Standard,48,Germany,1,59.97
C008105,2023-11-09,Referral,55.12,Standard,24,Australia,1,279.86
C008106,2022-02-10,Affiliate,58.5,Basic,28,Australia,0,339.66
C008107,2022-09-11,Organic,21.68,Basic,21,UK,1,69.96
C008108,2023-01-06,Social Media,78.17,Basic,50,Canada,1,19.98
C008109,2022-10-27,Social Media,48.99,Basic,41,Australia,1,19.98
C008110,2023-06-02,Email,56.1,Basic,61,Canada,1,9.99
C008111,2022-03-28,Affiliate,41.69,Basic,22,US,1,9.99
C008112,2022-09-05,Referral,45.31,Basic,65,Australia,1,79.92
C008113,2023-11-29,Social Media,68.37,Premium,56,Australia,1,399.9
C008114,2022-06-10,Email,38.3,Standard,54,US,0,19.99
C008115,2022-09-30,Social Media,78.57,Premium,54,Canada,1,139.94
C008116,2022-01-21,Organic,21.49,Basic,39,France,1,219.84
C008117,2022-09-19,Referral,29.39,Premium,55,UK,1,39.99
C008118,2023-10-22,Affiliate,31.57,Standard,50,Germany,1,19.99
C008119,2023-07-28,Organic,22.88,Basic,33,Germany,1,39.96
C008120,2023-02-11,Affiliate,45.54,Standard,44,Canada,1,159.92
C008121,2023-08-09,Referral,57.01,Basic,20,Canada,1,29.97
C008122,2022-09-12,Social Media,72.82,Basic,54,US,0,559.68
C008123,2023-07-05,Referral,24.9,Basic,52,France,1,19.98
C008124,2023-04-03,Social Media,52.08,Standard,45,Germany,1,39.98
C008125,2023-02-14,Organic,23.84,Basic,25,France,1,9.99
C008126,2022-07-14,Social Media,38.18,Standard,26,Canada,0,559.72
C008127,2023-08-14,Affiliate,45.95,Basic,46,Germany,1,39.96
C008128,2023-08-17,Referral,53.82,Standard,51,Canada,1,59.97
C008129,2023-03-07,Referral,32.74,Basic,58,Canada,1,39.96
C008130,2023-10-31,Referral,49.35,Basic,64,France,0,19.98
C008131,2023-10-30,Affiliate,52.97,Basic,20,Australia,1,109.94
C008132,2022-11-07,Social Media,69.25,Basic,48,US,1,9.99
C008133,2022-10-06,Organic,17.11,Basic,47,US,1,89.91
C008134,2022-05-19,Social Media,79.8,Standard,62,US,1,99.95
C008135,2023-01-04,Social Media,78.14,Basic,36,US,1,69.93
C008136,2023-10-18,Email,47.68,Premium,38,Germany,1,39.99
C008137,2022-11-28,Paid Search,75.91,Premium,31,Germany,1,399.9
C008138,2022-09-22,Social Media,76.69,Standard,40,Canada,0,59.97
C008139,2022-12-11,Affiliate,46.76,Basic,61,Germany,1,129.88
C008140,2022-08-04,Paid Search,107.97,Standard,29,US,1,199.9
C008141,2022-12-08,Organic,29.99,Premium,31,US,0,579.83
C008142,2023-04-06,Paid Search,82.93,Standard,26,France,0,599.7
C008143,2023-10-03,Affiliate,47.82,Basic,42,France,1,19.98
C008144,2022-12-01,Affiliate,40.3,Standard,21,Australia,1,539.73
C008145,2023-07-23,Email,59.64,Standard,28,Australia,0,519.74
C008146,2023-10-23,Referral,52.68,Basic,44,Germany,1,9.99
C008147,2023-09-17,Email,21.24,Standard,47,Germany,1,79.96
C008148,2023-11-29,Social Media,43.21,Basic,56,Canada,0,29.97
C008149,2022-07-21,Affiliate,34.41,Basic,48,France,0,19.98
C008150,2023-02-12,Organic,18.65,Basic,49,Germany,1,19.98
C008151,2023-11-29,Email,30.24,Basic,24,Germany,1,9.99
C008152,2022-10-22,Email,59.8,Standard,42,UK,1,19.99
C008153,2023-11-28,Referral,43.28,Basic,61,Germany,1,9.99
C008154,2022-06-27,Social Media,60.37,Basic,24,Germany,0,159.84
C008155,2023-09-13,Organic,16.97,Standard,51,US,1,339.83
C008156,2023-05-07,Email,40.38,Basic,48,Australia,1,49.95
C008157,2022-02-17,Organic,20.48,Basic,65,Canada,0,39.96
C008158,2023-08-17,Organic,12.83,Premium,48,Canada,1,159.96
C008159,2022-08-26,Paid Search,108.18,Basic,63,UK,1,19.98
C008160,2022-10-13,Email,31.26,Standard,23,Australia,0,719.64
C008161,2023-01-24,Affiliate,43.09,Basic,57,France,1,59.94
C008162,2022-05-01,Organic,22.9,Basic,37,Germany,0,299.72
C008163,2022-09-27,Organic,14.95,Premium,52,UK,1,159.96
C008164,2023-07-21,Referral,59.74,Premium,34,Germany,1,279.93
C008165,2023-01-01,Email,33.96,Premium,59,UK,1,39.99
C008166,2022-01-29,Paid Search,107.85,Standard,65,US,1,119.94
C008167,2023-01-12,Email,58.08,Premium,61,Germany,1,39.99
C008168,2023-10-24,Email,30.15,Basic,36,UK,0,119.89
C008169,2023-07-26,Affiliate,28.31,Basic,61,Australia,1,29.97
C008170,2022-10-21,Paid Search,87.09,Basic,33,Germany,1,39.96
C008171,2023-05-06,Paid Search,71.45,Standard,38,US,1,159.92
C008172,2022-09-07,Organic,26.33,Standard,46,Germany,1,359.82
C008173,2022-05-20,Affiliate,51.72,Premium,54,UK,1,319.91
C008174,2022-03-18,Referral,26.34,Basic,39,Canada,1,129.87
C008175,2022-07-22,Paid Search,79.72,Standard,27,Canada,1,59.97
C008176,2023-11-02,Affiliate,32.21,Standard,50,UK,1,39.98
C008177,2023-04-23,Paid Search,77.62,Standard,47,Australia,1,79.96
C008178,2023-05-15,Email,55.4,Standard,60,France,1,99.95
C008179,2023-08-07,Social Media,73.03,Basic,28,France,0,9.99
C008180,2023-03-23,Referral,26.63,Basic,34,Germany,0,19.98
C008181,2023-07-06,Referral,56.77,Basic,36,US,0,9.99
C008182,2023-03-30,Referral,48.2,Premium,28,France,1,79.98
C008183,2023-01-22,Email,58.29,Basic,29,Australia,1,429.73
C008184,2022-10-16,Organic,24.87,Basic,22,Australia,0,119.88
C008185,2023-06-11,Organic,12.81,Basic,34,US,1,9.99
C008186,2022-01-09,Referral,52.23,Standard,26,France,0,39.98
C008187,2022-10-14,Paid Search,105.07,Basic,21,UK,1,0.0
C008188,2023-03-09,Social Media,51.89,Premium,36,France,0,959.76
C008189,2023-02-10,Paid Search,106.03,Basic,23,France,0,39.96
C008190,2022-08-03,Social Media,40.45,Basic,23,US,1,169.83
C008191,2022-04-27,Affiliate,32.93,Basic,43,Germany,1,59.94
C008192,2022-08-19,Organic,26.25,Basic,62,US,1,19.98
C008193,2022-03-09,Affiliate,47.72,Basic,30,US,1,119.88
C008194,2023-04-07,Social Media,50.74,Basic,49,UK,0,19.98
C008195,2022-01-07,Paid Search,116.06,Standard,62,Germany,1,99.95
C008196,2022-08-07,Referral,28.52,Standard,48,Australia,1,99.95
C008197,2023-11-06,Organic,11.67,Premium,18,US,0,1399.65
C008198,2023-11-08,Social Media,58.28,Basic,22,France,1,29.97
C008199,2023-09-24,Paid Search,114.35,Basic,64,Australia,1,39.96
C008200,2022-09-25,Organic,29.66,Basic,31,France,1,199.8
C008201,2023-01-26,Social Media,43.5,Standard,45,Germany,0,419.79
C008202,2022-02-24,Paid Search,114.09,Basic,23,Canada,1,9.99
C008203,2022-09-13,Social Media,57.12,Basic,35,Germany,1,139.88
C008204,2022-03-27,Organic,26.6,Standard,19,US,1,39.98
C008205,2022-11-07,Social Media,32.63,Premium,65,UK,1,79.98
C008206,2022-03-13,Affiliate,24.5,Premium,57,Australia,0,399.88
C008207,2023-02-21,Organic,26.61,Basic,43,France,1,9.99
C008208,2022-07-15,Affiliate,54.5,Standard,49,Germany,1,19.99
C008209,2023-09-14,Referral,36.69,Standard,34,France,1,119.94
C008210,2022-12-07,Referral,25.99,Basic,18,Canada,1,0.0
C008211,2022-06-23,Paid Search,71.67,Premium,21,Germany,1,119.97
C008212,2023-08-28,Social Media,63.15,Standard,44,US,1,19.99
C008213,2023-05-19,Social Media,72.64,Premium,65,France,0,79.98
C008214,2022-06-13,Referral,51.09,Basic,25,Canada,1,169.83
C008215,2023-07-30,Email,53.09,Basic,21,Canada,1,39.96
C008216,2023-07-24,Organic,28.95,Standard,60,Canada,0,419.79
C008217,2022-12-29,Referral,21.68,Basic,49,Australia,1,29.97
C008218,2023-07-16,Referral,54.01,Basic,20,Canada,1,39.96
C008219,2022-10-05,Affiliate,31.59,Premium,35,Australia,1,319.92
C008220,2022-05-21,Email,58.92,Basic,27,Australia,0,29.97
C008221,2023-02-19,Referral,51.64,Basic,52,US,1,29.97
C008222,2022-12-21,Organic,11.3,Standard,32,Germany,1,59.97
C008223,2023-11-17,Email,46.32,Premium,29,Germany,1,39.99
C008224,2023-06-07,Social Media,73.89,Premium,46,US,0,39.99
C008225,2022-10-28,Paid Search,67.84,Basic,54,Australia,0,329.67
C008226,2023-06-02,Organic,15.9,Premium,18,Germany,1,39.99
C008227,2023-01-27,Affiliate,41.56,Basic,18,US,1,229.88
C008228,2023-03-16,Email,23.11,Basic,45,Canada,1,9.99
C008229,2023-08-14,Referral,26.17,Premium,56,Australia,1,79.98
C008230,2023-10-29,Referral,35.66,Standard,61,US,0,39.98
C008231,2022-11-17,Social Media,36.07,Basic,23,Canada,1,109.89
C008232,2022-02-08,Organic,25.93,Basic,23,Australia,1,19.98
C008233,2023-04-14,Social Media,67.89,Basic,65,France,1,39.96
C008234,2022-01-07,Organic,27.98,Premium,53,Canada,1,39.99
C008235,2022-07-03,Email,31.36,Basic,47,Germany,1,9.99
C008236,2022-04-16,Email,45.01,Premium,48,US,0,479.88
C008237,2023-03-20,Referral,39.52,Standard,56,Australia,1,19.99
C008238,2022-06-13,Paid Search,88.73,Basic,55,US,1,19.98
C008239,2022-09-23,Paid Search,50.75,Standard,27,US,1,59.97
C008240,2023-01-07,Paid Search,81.67,Basic,41,France,1,229.77
