customer_id,month,month_number,engagement_score,logins,sessions,avg_session_duration,features_used,support_tickets,plan,payment_success
C009681,2023-07,6,0.428,13,17,10.92,5,0,Standard,True
C009681,2023-08,7,0.49,20,23,4.94,1,1,Standard,True
C009681,2023-09,8,0.482,9,12,12.48,7,0,Standard,True
C009681,2023-10,9,0.489,20,23,5.1,5,0,Standard,True
C009681,2023-11,10,0.536,21,30,23.74,5,0,Standard,True
C009681,2023-12,11,0.46,6,11,9.21,4,0,Standard,True
C009681,2024-01,12,0.52,10,22,23.28,2,0,Standard,True
C009681,2024-02,13,0.497,15,22,21.25,1,0,Standard,True
C009681,2024-03,14,0.472,15,15,17.92,3,0,Standard,True
C009681,2024-04,15,0.547,23,12,8.92,3,1,Standard,True
C009681,2024-05,16,0.475,15,24,16.25,4,0,Standard,True
C009681,2024-05,17,0.465,14,21,17.43,2,0,Standard,True
C009681,2024-06,18,0.492,7,13,17.51,4,1,Standard,True
C009681,2024-07,19,0.533,17,24,22.5,4,0,Standard,True
C009681,2024-08,20,0.553,22,23,20.32,3,0,Standard,True
C009681,2024-09,21,0.507,21,24,12.32,4,0,Standard,True
C009681,2024-10,22,0.563,22,30,21.43,2,0,Standard,True
C009681,2024-11,23,0.422,8,17,9.1,3,0,Standard,True
C009681,2024-12,24,0.458,20,21,11.92,2,0,Standard,True
C009682,2023-05,1,0.736,16,37,21.36,6,0,Standard,True
C009682,2023-06,2,0.832,26,32,8.59,8,0,Standard,True
C009682,2023-07,3,0.631,27,13,25.21,4,1,Standard,True
C009682,2023-08,4,0.742,28,16,31.08,2,0,Standard,True
C009682,2023-09,5,0.748,28,22,21.7,7,0,Standard,True
C009682,2023-10,6,0.673,10,37,14.99,8,0,Standard,True
C009682,2023-11,7,0.748,25,14,14.27,5,0,Standard,True
C009682,2023-12,8,0.73,25,31,31.08,2,0,Standard,True
C009682,2024-01,9,0.881,34,40,22.45,6,0,Standard,True
C009682,2024-02,10,0.705,13,28,18.6,2,0,Standard,True
C009682,2024-03,11,0.762,16,42,11.42,9,0,Standard,True
C009682,2024-04,12,0.688,10,30,22.76,5,0,Standard,True
C009682,2024-05,13,0.849,37,38,9.24,7,0,Standard,True
C009682,2024-06,14,0.87,23,37,23.19,6,0,Standard,True
C009682,2024-07,15,0.758,28,22,14.7,9,0,Standard,True
C009682,2024-08,16,0.729,12,28,10.14,2,0,Standard,True
C009682,2024-09,17,0.633,24,36,23.03,7,1,Standard,True
C009682,2024-10,18,0.77,30,18,24.24,3,0,Standard,True
C009682,2024-11,19,0.882,14,39,15.34,7,0,Standard,True
C009682,2024-12,20,0.797,20,47,12.84,7,0,Standard,True
C009682,2025-01,21,0.859,22,42,29.8,4,0,Standard,True
C009682,2025-02,22,0.846,21,21,9.75,4,0,Standard,True
C009682,2025-03,23,0.656,26,25,14.26,4,0,Standard,True
C009682,2025-04,24,0.921,40,53,38.91,3,0,Standard,True
C009682,2025-05,25,0.923,23,47,14.14,6,0,Standard,True
C009682,2025-06,26,0.814,30,26,25.92,9,0,Standard,True
C009682,2025-07,27,0.921,34,18,16.86,6,1,Standard,True
C009682,2025-08,28,0.842,15,25,10.81,7,0,Standard,True
C009682,2025-09,29,0.717,18,16,21.46,7,0,Standard,True
C009682,2025-10,30,0.752,15,33,24.5,8,0,Standard,True
C009682,2025-11,31,0.624,19,34,16.28,8,0,Standard,False
C009682,2025-12,32,0.843,23,50,18.42,3,0,Standard,True
C009683,2022-03,1,0.112,5,3,4.5,1,0,Standard,True
C009684,2022-01,1,0.284,5,11,12.56,1,0,Standard,False
C009685,2023-09,1,0.448,20,26,10.33,1,0,Basic,True
C009685,2023-10,2,0.518,9,12,17.51,5,1,Basic,True
C009685,2023-11,3,0.58,10,23,22.34,4,0,Basic,True
C009685,2023-12,4,0.554,11,18,16.06,7,0,Basic,True
C009686,2023-09,1,0.983,26,36,11.29,10,0,Basic,True
C009686,2023-10,2,0.751,33,23,9.56,10,0,Basic,True
C009686,2023-11,3,0.755,16,18,26.17,5,0,Basic,True
C009686,2023-12,4,0.984,17,50,25.85,10,1,Basic,True
C009686,2024-01,5,0.736,18,30,24.01,6,0,Basic,True
C009686,2024-02,6,0.808,18,25,22.44,5,0,Basic,True
C009686,2024-03,7,0.931,29,23,34.16,3,0,Basic,True
C009686,2024-04,8,0.952,36,48,14.76,12,0,Standard,True
C009686,2024-05,9,0.841,33,49,31.32,11,0,Standard,True
C009686,2024-06,10,0.778,28,46,17.03,3,1,Standard,True
C009686,2024-07,11,0.676,18,26,14.12,3,0,Standard,True
C009686,2024-08,12,0.992,31,32,38.8,4,0,Standard,True
C009687,2022-01,1,0.945,28,43,36.24,13,0,Basic,True
C009687,2022-02,2,0.754,30,15,14.42,5,1,Basic,True
C009687,2022-03,3,0.791,19,33,15.4,5,0,Basic,True
C009687,2022-04,4,0.901,28,44,20.31,5,0,Basic,True
C009687,2022-05,5,0.673,14,34,12.47,4,0,Basic,True
C009687,2022-06,6,0.842,21,46,17.29,5,0,Basic,True
C009687,2022-07,7,0.955,42,22,15.34,2,0,Basic,True
C009687,2022-08,8,0.737,14,41,18.73,8,0,Basic,True
C009687,2022-09,9,0.787,29,44,20.82,3,1,Basic,True
C009687,2022-10,10,0.884,15,18,36.88,2,0,Basic,True
C009687,2022-11,11,0.924,37,27,13.26,7,0,Basic,True
C009687,2022-12,12,0.757,26,34,23.34,6,0,Basic,True
C009687,2023-01,13,0.871,31,34,29.88,10,0,Standard,True
C009687,2023-02,14,0.829,23,25,31.05,11,0,Standard,True
C009687,2023-03,15,0.783,26,30,8.09,3,0,Standard,True
C009688,2023-06,1,0.708,27,37,22.83,9,0,Premium,True
C009688,2023-07,2,0.725,21,26,19.86,6,0,Premium,True
C009688,2023-08,3,0.877,16,45,13.36,10,0,Premium,True
C009688,2023-09,4,0.758,19,28,31.35,11,0,Premium,True
C009688,2023-10,5,0.921,26,41,38.41,10,0,Premium,True
C009688,2023-11,6,0.956,28,41,16.54,3,0,Premium,True
C009688,2023-12,7,0.877,14,44,22.73,3,0,Premium,True
C009688,2024-01,8,0.898,35,43,31.13,6,0,Premium,True
C009688,2024-02,9,0.79,30,44,10.81,8,0,Premium,True
C009688,2024-03,10,0.743,28,42,8.36,9,0,Premium,True
C009688,2024-04,11,0.89,40,45,20.61,6,0,Premium,True
C009688,2024-05,12,0.856,34,21,18.05,12,1,Premium,True
C009688,2024-06,13,0.852,28,44,12.95,11,0,Premium,True
C009688,2024-07,14,0.887,34,37,18.47,9,0,Premium,True
C009688,2024-08,15,0.923,16,28,16.64,4,0,Premium,True
C009688,2024-09,16,0.766,31,38,10.98,9,0,Premium,True
C009688,2024-10,17,0.857,23,35,30.74,5,1,Premium,True
C009688,2024-11,18,0.859,27,51,36.21,10,0,Premium,True
C009688,2024-12,19,0.736,22,41,12.16,2,0,Premium,True
C009688,2025-01,20,0.715,32,32,12.32,5,0,Premium,True
C009688,2025-02,21,0.667,10,14,25.04,10,1,Premium,True
C009688,2025-03,22,0.76,31,36,8.18,5,0,Premium,True
C009688,2025-04,23,0.813,34,40,8.43,10,0,Premium,True
C009688,2025-05,24,0.829,28,24,19.08,2,0,Premium,True
C009688,2025-06,25,0.89,22,48,29.45,8,0,Premium,True
C009688,2025-07,26,0.817,34,44,11.19,6,0,Premium,True
C009688,2025-08,27,0.747,20,35,28.64,2,0,Premium,True
C009688,2025-09,28,0.957,14,28,33.68,7,0,Premium,True
C009688,2025-10,29,0.903,18,35,35.94,7,0,Premium,True
C009689,2022-10,1,0.103,2,3,3.77,0,1,Premium,True
C009690,2023-08,1,0.59,15,27,18.42,5,0,Standard,True
C009690,2023-09,2,0.632,24,14,27.33,3,0,Standard,True
C009690,2023-10,3,0.541,8,14,18.58,7,0,Standard,True
C009690,2023-11,4,0.493,19,14,8.72,2,0,Standard,True
C009690,2023-12,5,0.533,23,25,7.93,5,0,Standard,True
C009690,2024-01,6,0.601,22,14,25.31,3,0,Standard,True
C009690,2024-02,7,0.538,13,22,12.45,6,0,Standard,True
C009690,2024-03,8,0.594,12,23,16.45,7,0,Standard,True
C009690,2024-04,9,0.557,24,25,22.77,7,0,Standard,True
C009690,2024-05,10,0.543,11,26,16.36,4,0,Standard,True
C009690,2024-06,11,0.625,20,36,23.57,6,0,Standard,True
C009690,2024-07,12,0.515,21,13,16.58,7,0,Standard,True
C009690,2024-08,13,0.607,14,36,6.86,1,0,Standard,True
C009691,2022-08,1,0.221,7,9,3.92,2,0,Basic,False
C009692,2022-07,1,0.167,4,6,3.27,1,0,Standard,True
C009692,2022-08,2,0.148,4,8,2.51,0,0,Standard,True
C009692,2022-09,3,0.169,5,5,2.48,1,0,Standard,True
C009693,2023-11,1,0.487,16,22,12.86,4,0,Basic,True
C009693,2023-12,2,0.501,21,26,16.65,4,0,Basic,True
C009693,2024-01,3,0.645,25,29,20.55,8,0,Basic,True
C009694,2022-11,1,0.453,6,24,11.84,1,0,Basic,True
C009694,2022-12,2,0.557,11,12,9.24,5,0,Basic,True
C009694,2023-01,3,0.477,7,23,10.27,1,0,Basic,True
C009694,2023-02,4,0.416,6,24,13.13,2,0,Basic,True
C009694,2023-03,5,0.408,17,23,12.2,2,0,Basic,True
C009694,2023-04,6,0.466,15,19,16.58,3,0,Basic,True
C009694,2023-05,7,0.423,17,24,17.69,3,0,Basic,True
C009694,2023-06,8,0.509,19,23,22.87,4,0,Basic,True
C009694,2023-07,9,0.448,15,12,17.82,4,0,Basic,True
C009695,2023-01,1,0.618,17,17,14.99,3,0,Standard,True
C009695,2023-02,2,0.861,24,50,21.63,3,0,Standard,True
C009695,2023-03,3,0.862,37,23,11.69,11,0,Standard,True
C009695,2023-04,4,0.676,14,20,17.36,2,0,Standard,True
C009695,2023-05,5,0.67,24,38,17.54,9,0,Standard,True
C009695,2023-06,6,0.669,21,28,7.09,4,0,Standard,True
C009695,2023-07,7,0.75,18,26,20.55,10,0,Standard,True
C009695,2023-08,8,0.705,18,26,16.33,9,0,Standard,True
C009695,2023-09,9,0.692,29,39,23.95,10,0,Standard,True
C009695,2023-10,10,0.762,30,22,30.94,10,0,Standard,True
C009695,2023-11,11,0.711,18,32,7.62,4,0,Standard,True
C009695,2023-12,12,0.779,31,34,15.32,3,1,Standard,True
C009695,2024-01,13,0.65,24,37,23.91,5,0,Standard,True
C009695,2024-02,14,0.72,23,43,12.55,10,0,Standard,True
C009695,2024-03,15,0.792,29,41,23.04,9,0,Standard,True
C009695,2024-04,16,0.641,17,18,18.72,7,0,Standard,True
C009695,2024-05,17,0.763,34,31,13.3,9,0,Standard,True
C009695,2024-06,18,0.793,35,47,19.04,8,1,Standard,True
C009695,2024-07,19,0.649,15,29,19.38,3,0,Standard,True
C009695,2024-08,20,0.843,30,37,25.11,4,0,Standard,True
C009695,2024-09,21,0.666,29,21,20.44,2,0,Standard,True
C009695,2024-10,22,0.787,12,24,27.25,2,1,Standard,True
C009695,2024-11,23,0.636,26,29,15.39,9,0,Standard,True
C009695,2024-12,24,0.798,19,21,9.73,3,0,Standard,True
C009695,2024-12,25,0.702,24,28,14.82,7,0,Standard,True
C009695,2025-01,26,0.871,39,20,10.6,2,0,Standard,True
C009696,2022-01,1,0.399,13,21,4.71,1,1,Basic,True
C009696,2022-02,2,0.375,8,14,5.18,1,0,Basic,True
C009696,2022-03,3,0.43,17,8,8.93,6,0,Basic,True
C009696,2022-04,4,0.449,18,12,13.93,6,0,Standard,True
C009696,2022-05,5,0.396,9,16,4.64,5,1,Standard,True
C009696,2022-06,6,0.386,15,13,6.88,3,1,Standard,True
C009696,2022-07,7,0.447,14,25,5.81,1,0,Standard,True
C009696,2022-08,8,0.428,12,25,4.98,5,1,Standard,True
C009696,2022-09,9,0.402,16,11,12.56,1,0,Standard,True
C009696,2022-10,10,0.416,6,19,14.45,2,0,Standard,True
C009696,2022-11,11,0.467,15,16,17.89,1,0,Standard,True
C009696,2022-12,12,0.471,11,18,17.96,1,1,Standard,True
C009696,2023-01,13,0.36,14,12,5.76,2,0,Standard,True
C009697,2023-04,1,0.685,23,36,30.39,3,0,Standard,True
C009697,2023-05,2,0.731,27,19,18.12,9,0,Standard,True
C009697,2023-06,3,0.6,23,35,25.36,5,0,Standard,True
C009697,2023-07,4,0.567,14,11,13.7,7,1,Standard,True
C009697,2023-08,5,0.579,17,12,12.42,8,0,Standard,True
C009697,2023-09,6,0.567,10,17,9.31,3,0,Standard,True
C009697,2023-10,7,0.576,25,29,8.22,1,0,Standard,True
C009697,2023-11,8,0.711,22,22,7.72,8,0,Standard,True
C009697,2023-12,9,0.747,13,36,28.45,9,0,Standard,True
C009698,2022-09,1,0.138,6,6,2.98,2,0,Standard,True
C009699,2023-08,1,0.839,17,38,31.61,10,0,Premium,True
C009699,2023-09,2,0.707,25,33,26.29,9,0,Premium,False
C009700,2022-10,1,0.298,9,8,3.36,3,0,Basic,True
C009701,2023-06,1,0.858,30,30,32.47,3,0,Basic,True
C009701,2023-07,2,1.0,39,51,32.71,9,0,Basic,True
C009701,2023-08,3,0.915,16,34,34.38,9,0,Basic,True
C009701,2023-09,4,0.798,24,26,35.08,4,0,Basic,True
C009701,2023-10,5,0.842,33,44,36.82,11,0,Basic,True
C009701,2023-11,6,0.899,18,51,10.05,8,0,Basic,True
C009701,2023-12,7,1.0,43,50,40.4,13,0,Basic,True
C009701,2024-01,8,1.0,41,27,34.81,8,0,Basic,True
C009701,2024-01,9,1.0,36,29,36.15,14,0,Basic,True
C009701,2024-03,10,1.0,30,30,22.09,15,0,Basic,True
C009701,2024-03,11,1.0,26,36,36.46,5,0,Basic,True
C009701,2024-04,12,1.0,18,20,22.27,9,0,Basic,True
C009701,2024-05,13,0.882,20,47,32.82,6,0,Basic,True
C009701,2024-06,14,0.93,16,40,28.06,6,0,Basic,True
C009701,2024-07,15,0.916,38,47,12.08,8,0,Basic,True
C009701,2024-08,16,0.835,15,38,36.73,4,0,Basic,True
C009701,2024-09,17,0.79,25,36,28.87,4,0,Basic,True
C009701,2024-10,18,0.754,21,20,17.13,11,0,Basic,True
C009701,2024-11,19,0.944,40,50,27.59,3,1,Basic,True
C009701,2024-12,20,0.953,42,38,35.31,13,0,Basic,True
C009701,2025-01,21,1.0,42,38,11.52,13,0,Basic,True
C009701,2025-02,22,1.0,43,55,13.33,8,0,Basic,True
C009701,2025-03,23,1.0,41,22,35.4,11,1,Basic,True
C009701,2025-04,24,0.842,36,25,11.58,7,0,Basic,True
C009701,2025-05,25,1.0,28,50,21.64,9,0,Basic,True
C009701,2025-06,26,1.0,20,31,31.65,14,0,Basic,True
C009701,2025-07,27,0.941,29,39,20.22,4,0,Basic,True
C009701,2025-08,28,0.757,33,25,26.25,8,1,Basic,True
C009701,2025-09,29,1.0,27,26,20.89,15,1,Basic,True
C009701,2025-10,30,1.0,16,56,11.82,5,0,Basic,True
C009701,2025-11,31,0.863,12,27,11.69,4,0,Basic,True
C009701,2025-12,32,1.0,30,59,17.59,8,0,Basic,True
C009701,2026-01,33,0.937,41,26,33.24,12,0,Basic,True
C009702,2022-06,1,0.456,8,26,18.18,6,0,Standard,False
C009702,2022-07,2,0.461,9,14,17.4,2,0,Standard,True
C009702,2022-08,3,0.356,5,21,5.3,2,0,Standard,True
C009702,2022-09,4,0.488,11,13,10.01,6,0,Standard,True
C009702,2022-10,5,0.403,6,14,12.46,5,0,Standard,True
C009702,2022-11,6,0.387,14,18,3.91,2,0,Standard,True
C009703,2022-04,1,0.21,3,9,4.18,2,0,Basic,True
C009703,2022-05,2,0.234,10,11,3.22,2,0,Basic,True
C009704,2023-05,1,0.447,10,12,16.03,6,0,Premium,True
C009704,2023-06,2,0.493,9,12,17.61,1,1,Premium,True
C009704,2023-07,3,0.447,8,15,18.62,2,0,Premium,True
C009704,2023-08,4,0.521,22,19,6.99,7,0,Premium,True
C009704,2023-09,5,0.425,8,19,4.71,3,0,Premium,True
C009705,2022-08,1,0.316,7,12,7.93,3,0,Standard,True
C009705,2022-09,2,0.367,16,17,7.34,3,0,Standard,True
C009705,2022-10,3,0.301,4,9,5.12,2,1,Standard,True
C009706,2022-04,1,0.645,22,36,15.53,5,0,Basic,True
C009706,2022-05,2,0.594,21,19,20.05,3,0,Basic,True
C009706,2022-06,3,0.671,28,38,28.65,4,0,Basic,True
C009706,2022-07,4,0.819,17,17,27.7,12,0,Basic,True
C009706,2022-08,5,0.764,32,41,15.68,6,0,Basic,True
C009706,2022-09,6,0.831,36,35,27.12,9,0,Basic,True
C009706,2022-10,7,0.884,24,19,25.14,7,0,Basic,True
C009706,2022-11,8,0.815,17,46,9.15,12,0,Basic,True
C009706,2022-12,9,0.78,34,41,24.83,2,0,Basic,True
C009706,2023-01,10,0.845,37,27,23.78,12,0,Basic,True
C009706,2023-02,11,0.65,29,31,7.68,1,0,Basic,True
C009706,2023-03,12,0.867,38,35,35.2,6,1,Basic,True
C009706,2023-04,13,0.864,17,22,13.5,12,0,Basic,True
C009706,2023-05,14,0.743,11,25,27.81,10,0,Basic,True
C009706,2023-06,15,0.777,18,20,26.14,6,0,Basic,True
C009706,2023-07,16,0.602,21,27,7.95,4,0,Basic,True
C009706,2023-08,17,0.626,28,14,24.24,7,1,Basic,True
C009706,2023-09,18,0.883,29,21,36.0,13,0,Basic,True
C009706,2023-10,19,0.85,28,44,13.54,11,0,Basic,True
C009706,2023-11,20,0.737,19,33,19.98,10,0,Basic,True
C009706,2023-12,21,0.802,36,24,29.73,5,0,Basic,True
C009706,2024-01,22,0.833,33,38,8.84,10,0,Basic,True
C009706,2024-02,23,0.763,15,21,14.66,6,0,Basic,True
C009706,2024-03,24,0.773,27,17,18.06,6,0,Basic,True
C009706,2024-04,25,0.678,26,35,23.64,10,0,Basic,True
C009706,2024-05,26,0.821,21,34,17.68,4,1,Basic,True
C009706,2024-06,27,0.645,18,26,9.0,3,0,Basic,True
C009706,2024-07,28,0.699,28,23,13.13,10,0,Basic,True
C009706,2024-08,29,0.644,19,32,28.32,3,0,Basic,True
C009706,2024-09,30,0.861,34,44,22.83,5,0,Basic,True
C009706,2024-10,31,0.777,28,46,13.68,3,0,Basic,True
C009706,2024-11,32,0.768,15,26,19.0,2,0,Basic,True
C009707,2023-09,1,0.732,24,20,22.98,5,0,Basic,True
C009707,2023-10,2,0.893,26,37,22.56,10,0,Standard,True
C009707,2023-11,3,0.959,22,32,26.31,8,0,Standard,True
C009707,2023-12,4,1.0,31,56,16.6,3,0,Standard,True
C009707,2024-01,5,1.0,31,60,36.45,10,0,Standard,True
C009707,2024-02,6,0.811,34,45,26.35,5,0,Standard,True
C009707,2024-03,7,0.95,32,20,41.02,5,0,Standard,True
C009707,2024-04,8,0.816,28,31,18.68,10,0,Standard,True
C009707,2024-05,9,1.0,22,58,20.11,15,0,Standard,True
C009707,2024-06,10,0.91,22,48,14.37,11,0,Standard,True
C009707,2024-07,11,0.802,17,36,26.73,6,0,Standard,True
C009707,2024-08,12,1.0,43,47,19.27,10,0,Standard,True
C009707,2024-09,13,0.903,28,44,26.01,9,0,Standard,True
C009707,2024-10,14,0.949,37,21,38.22,14,0,Standard,True
C009707,2024-11,15,0.755,17,23,26.77,11,0,Standard,True
C009707,2024-12,16,0.976,39,51,32.68,13,0,Standard,True
C009707,2025-01,17,0.98,44,31,9.98,6,0,Standard,True
C009707,2025-02,18,1.0,45,53,12.93,3,0,Standard,True
C009707,2025-03,19,1.0,36,36,18.88,6,0,Standard,True
C009707,2025-04,20,0.831,15,41,16.02,4,0,Standard,True
C009708,2022-06,1,0.465,11,22,7.84,1,0,Basic,True
C009708,2022-07,2,0.548,18,32,16.35,3,0,Basic,True
C009708,2022-08,3,0.502,17,26,8.73,6,0,Basic,False
C009708,2022-09,4,0.39,8,10,17.29,1,0,Basic,True
C009708,2022-10,5,0.549,13,12,16.98,2,0,Basic,True
C009708,2022-11,6,0.456,14,22,7.27,6,0,Basic,True
C009708,2022-12,7,0.546,13,27,17.98,5,0,Basic,True
C009708,2023-01,8,0.463,16,10,20.11,3,0,Basic,True
C009709,2022-12,1,0.854,37,48,26.58,2,0,Standard,True
C009709,2023-01,2,0.96,24,31,41.58,12,0,Standard,True
C009709,2023-02,3,0.935,23,36,25.16,4,0,Standard,True
C009709,2023-03,4,0.744,30,40,16.22,7,0,Standard,True
C009709,2023-04,5,0.999,27,28,37.82,13,0,Standard,True
C009709,2023-05,6,0.965,28,27,29.5,7,0,Standard,True
C009709,2023-06,7,0.891,20,51,28.16,7,0,Standard,True
C009709,2023-07,8,0.914,14,39,13.81,5,1,Standard,True
C009709,2023-08,9,0.876,25,18,32.71,5,0,Standard,True
C009709,2023-09,10,0.855,20,25,23.86,6,0,Standard,False
C009709,2023-10,11,0.901,18,27,32.86,4,0,Standard,True
C009709,2023-11,12,0.823,19,37,11.94,12,0,Standard,True
C009709,2023-12,13,0.704,11,35,14.88,5,0,Standard,True
C009709,2024-01,14,1.0,34,42,38.55,14,0,Standard,True
C009709,2024-02,15,0.902,24,46,12.45,9,0,Standard,True
C009709,2024-03,16,0.841,31,39,32.69,6,0,Standard,True
C009709,2024-04,17,0.998,27,51,34.68,11,1,Standard,True
C009709,2024-05,18,0.919,24,28,36.13,4,0,Standard,True
C009709,2024-06,19,0.739,14,35,16.07,9,1,Standard,False
C009710,2022-12,1,0.634,9,22,11.88,6,0,Standard,True
C009710,2023-01,2,0.572,17,28,20.83,4,0,Standard,True
C009710,2023-02,3,0.475,16,12,14.59,3,1,Standard,True
C009710,2023-03,4,0.511,22,12,16.66,6,1,Standard,True
C009711,2022-11,1,0.805,31,28,25.46,8,0,Premium,True
C009711,2022-12,2,0.843,37,42,22.0,5,0,Premium,True
C009711,2023-01,3,0.708,19,24,11.56,9,0,Premium,True
C009711,2023-02,4,0.805,29,16,25.4,2,0,Premium,True
C009711,2023-03,5,0.652,11,14,25.03,3,0,Premium,True
C009711,2023-04,6,0.625,21,22,8.77,5,0,Premium,True
C009711,2023-05,7,0.585,16,11,12.52,6,0,Premium,True
C009711,2023-06,8,0.659,11,20,27.35,9,0,Premium,True
C009711,2023-07,9,0.696,29,29,8.28,7,0,Premium,True
C009711,2023-08,10,0.721,13,29,11.84,8,0,Premium,True
C009711,2023-09,11,0.576,21,28,21.83,4,0,Premium,True
C009711,2023-10,12,0.61,20,18,13.85,3,0,Premium,True
C009711,2023-11,13,0.855,29,49,8.85,6,0,Premium,True
C009711,2023-12,14,0.639,23,31,13.55,9,0,Premium,True
C009711,2024-01,15,0.615,9,15,27.62,7,0,Premium,True
C009711,2024-02,16,0.748,32,26,28.9,2,0,Premium,False
C009712,2022-11,1,0.461,14,19,7.33,4,1,Basic,True
C009712,2022-12,2,0.455,18,20,12.5,3,0,Basic,True
C009712,2022-12,3,0.489,21,17,18.38,5,0,Basic,True
C009712,2023-01,4,0.545,15,19,18.12,2,0,Basic,True
C009712,2023-03,5,0.608,18,33,17.03,3,0,Basic,True
C009712,2023-03,6,0.496,9,9,18.57,5,0,Basic,True
C009712,2023-04,7,0.61,14,13,13.92,3,0,Basic,True
C009712,2023-05,8,0.436,19,24,7.77,3,0,Basic,True
C009712,2023-06,9,0.56,18,29,5.87,3,0,Basic,True
C009712,2023-07,10,0.495,10,28,11.66,2,0,Basic,True
C009712,2023-08,11,0.45,10,17,11.72,6,0,Basic,True
C009712,2023-09,12,0.609,25,14,22.97,6,0,Basic,True
C009712,2023-10,13,0.477,17,21,15.93,5,1,Basic,True
C009712,2023-11,14,0.458,9,14,10.67,1,0,Basic,True
C009712,2023-12,15,0.565,21,12,14.77,1,0,Basic,True
C009713,2023-03,1,0.83,23,24,10.76,7,0,Standard,True
C009713,2023-04,2,0.65,27,24,18.13,2,1,Standard,True
C009713,2023-05,3,0.754,28,21,7.75,3,0,Standard,True
C009713,2023-06,4,0.888,20,39,23.01,7,0,Standard,True
C009713,2023-07,5,0.849,28,35,25.6,10,0,Standard,True
C009713,2023-08,6,0.906,18,40,27.64,11,0,Standard,True
C009713,2023-09,7,0.662,28,28,18.79,7,0,Standard,True
C009713,2023-10,8,0.762,24,29,25.76,7,0,Standard,True
C009713,2023-11,9,0.673,17,35,22.98,8,0,Standard,True
C009713,2023-12,10,0.906,31,40,29.46,13,0,Standard,True
C009713,2024-01,11,0.669,24,20,22.14,4,0,Standard,True
C009713,2024-02,12,0.815,22,41,31.66,12,0,Standard,True
C009713,2024-03,13,0.859,23,32,19.37,9,0,Standard,True
C009713,2024-04,14,0.865,21,20,38.81,3,0,Standard,True
C009713,2024-05,15,0.861,12,42,18.51,3,0,Standard,True
C009713,2024-06,16,0.713,30,26,10.18,8,0,Standard,True
C009714,2022-12,1,0.327,8,13,14.14,0,0,Standard,True
C009714,2023-01,2,0.312,8,16,5.63,2,0,Standard,True
C009714,2023-02,3,0.291,10,13,13.05,3,0,Standard,True
C009714,2023-03,4,0.305,9,6,12.97,3,1,Standard,True
C009714,2023-04,5,0.413,14,20,15.16,3,0,Standard,True
C009715,2023-03,1,0.372,13,18,10.47,4,0,Basic,True
C009715,2023-04,2,0.399,17,12,15.06,2,0,Basic,True
C009715,2023-05,3,0.544,13,29,16.1,4,0,Basic,True
C009715,2023-06,4,0.516,18,27,10.49,5,0,Basic,True
C009715,2023-07,5,0.53,15,17,8.63,4,0,Basic,False
C009715,2023-08,6,0.456,13,12,16.41,5,0,Basic,True
C009715,2023-09,7,0.394,9,14,6.5,3,0,Basic,True
C009715,2023-10,8,0.439,9,9,14.3,4,0,Basic,True
C009715,2023-11,9,0.39,5,10,11.73,2,0,Basic,True
C009715,2023-12,10,0.542,11,24,8.25,4,0,Basic,True
C009715,2024-01,11,0.441,16,22,6.58,3,0,Basic,True
C009715,2024-02,12,0.537,17,31,13.04,6,0,Basic,True
C009715,2024-03,13,0.407,7,18,10.02,1,0,Basic,True
C009715,2024-04,14,0.408,15,12,17.43,2,0,Basic,True
C009715,2024-05,15,0.521,7,27,16.04,6,1,Basic,True
C009716,2023-11,1,0.65,27,24,13.44,6,0,Basic,True
C009717,2022-05,1,0.689,10,19,22.46,4,0,Basic,True
C009717,2022-05,2,0.795,35,23,31.36,6,0,Basic,True
C009717,2022-06,3,0.859,28,29,28.07,6,0,Standard,True
C009717,2022-07,4,0.686,12,31,9.54,8,0,Standard,True
C009717,2022-08,5,0.879,17,34,37.29,6,0,Standard,True
C009717,2022-09,6,0.876,38,22,37.34,7,0,Standard,True
C009717,2022-10,7,0.75,16,42,23.22,2,0,Standard,True
C009717,2022-11,8,0.782,12,29,30.76,10,0,Standard,True
C009717,2022-12,9,0.677,29,27,8.37,2,0,Standard,True
C009717,2023-01,10,0.964,30,43,15.37,14,0,Standard,True
C009717,2023-02,11,0.698,16,39,20.42,2,0,Standard,True
C009718,2023-04,1,0.367,15,13,6.9,5,0,Standard,True
C009718,2023-05,2,0.439,17,13,5.02,3,0,Standard,True
C009718,2023-06,3,0.314,5,6,9.7,3,0,Standard,True
C009719,2022-03,1,0.253,8,14,5.39,3,0,Standard,True
C009719,2022-04,2,0.199,7,6,8.03,0,0,Standard,True
C009719,2022-05,3,0.181,6,9,6.85,2,0,Standard,True
C009719,2022-06,4,0.249,10,9,6.11,3,0,Standard,True
C009719,2022-07,5,0.251,9,9,3.84,2,0,Standard,True
C009719,2022-08,6,0.252,7,5,6.92,2,0,Standard,True
C009720,2022-05,1,0.39,14,22,16.61,5,0,Basic,True
C009720,2022-06,2,0.314,9,9,9.46,1,0,Basic,True
C009720,2022-07,3,0.39,11,21,10.52,2,0,Basic,True
C009720,2022-08,4,0.38,11,9,15.48,1,0,Basic,True
C009720,2022-09,5,0.323,11,13,5.41,3,0,Basic,True
C009720,2022-10,6,0.35,13,9,7.96,2,0,Basic,True
C009720,2022-11,7,0.395,16,21,10.69,5,0,Basic,True
